сапогоу,Nb,сапогоу
бо,Df,бо
въ,R-,въ
таінѣ,Nb,таꙇнѣ
нічесоже,Px,ничесоже
творітъ,V-,творитъ
і,C-,ꙇ
іштетъ,V-,иштетъ
самъ,Pd,самъ
ѣвѣ,Df,ѣвѣ
бъіті,V-,бꙑти
аште,G-,аште
сі,Pd,си
всѣ,Px,всѣ
творіші,V-,твориши
ѣві,V-,ѣви
сѧ,Pk,сѧ
вьсемоу,Px,вьсемоу
міроу,Nb,мироу
ні,C-,ни
братіѣ,Nb,братиѣ
бо,Df,бо
вѣровахѫ,V-,вѣровахѫ
вь,R-,вь
него,Pp,н҄его
гла,V-,г҃ла
же,Df,же
імъ,Pp,ꙇмъ
іс,Ne,и҃с
врѣмѧ,Nb,врѣмѧ
мое,Ps,мое
не,Df,не
оу,Df,оу
пріде,V-,приде
а,C-,а
врѣмѧ,Nb,врѣмѧ
ваше,Ps,ваше
вьсегда,Df,вьсегда
готово,A-,готово
естъ,V-,естъ
не,Df,не
можетъ,V-,можетъ
міръ,Nb,миръ
ненавідѣті,V-,ненавидѣти
васъ,Pp,васъ
мене,Pp,мене
же,Df,же
ненавідітъ,V-,ненавидитъ
ѣко,G-,ѣко
азъ,Pp,азъ
съвѣдѣтельствоуѭ,V-,съвѣдѣтел҄ьствоуѭ
о,R-,о
немь,Pp,н҄емь
ѣко,G-,ѣко
дѣла,Nb,дѣла
его,Pp,его
зъла,A-,зъла
сѫтъ,V-,сѫтъ
въі,Pp,вꙑ
вьзідѣте,V-,вьзидѣте
въ,R-,въ
праздьнікось,Nb,праздьникось
азъ,Pp,Азъ
не,Df,не
вьзідѫ,V-,вьзидѫ
въ,R-,въ
праздьнікъ,Nb,праздьникъ
сь,Pd,сь
ѣко,G-,ѣко
врѣмѧ,Nb,врѣмѧ
мое,Ps,мое
не,Df,не
ісплъні,V-,ꙇсплъни
сѧ,Pk,сѧ
сі,Pd,си
рекъ,V-,рекъ
самъ,Pd,самъ
оста,V-,оста
въ,R-,въ
галілеі,Ne,галилеі
егда,Dq,егда
же,Df,же
вьзідѫ,V-,вьзидѫ
братріѣ,Nb,братриѣ
его,Pp,его
въ,R-,въ
праздьнікъ,Nb,праздьникъ
тогда,Df,тогда
і,C-,ꙇ
самъ,Pd,самъ
вьзіде,V-,вьзиде
не,Df,не
ѣвѣ,Df,ѣвѣ
нъ,C-,нъ
ако,G-,ако
таі,Df,таі
іюдеі,Nb,ꙇюдеі
же,Df,же
его,Pp,его
іскахѫ,V-,ꙇскахѫ
въ,R-,въ
праздьнікъ,Nb,праздьникъ
і,C-,ꙇ
глахѫ,V-,г҃лахѫ
къде,Du,къде
естъ,V-,естъ
онъ,Pd,онъ
і,C-,ꙇ
ръпътъ,V-,ръпътъ
мъногъ,A-,мъногъ
бѣ,V-,бѣ
о,R-,о
немь,Pp,н҄емь
въ,R-,въ
народѣхъ,Nb,народѣхъ
ові,Pd,ови
глахѫ,V-,г҃лахѫ
ѣко,G-,ѣко
благъ,A-,благъ
естъ,V-,естъ
іні,Px,ꙇни
же,Df,же
глахѫ,V-,г҃лахѫ
ні,C-,ни
нъ,C-,нъ
льстітъ,V-,льститъ
народъі,Nb,народꙑ
нікотеръіже,Px,никотерꙑ же
оубо,Df,оубо
ѣвѣ,Df,ѣвѣ
глаше,V-,г҃лаше
о,R-,о
немь,Pp,н҄емь
страха,Nb,страха
раді,R-,ради
іюдеіска,A-,ꙇюдеꙇска
абіе,Df,Абие
же,Df,же
въ,R-,въ
прѣполовленіе,Nb,прѣполовл҄ение
праздьніка,Nb,праздьника
вьзіде,V-,вьзиде
іс,Ne,и҃с
въ,R-,въ
цръкъве,Nb,цръкъве
і,C-,ꙇ
оучааше,V-,оучааше
і,C-,ꙇ
дівлѣахѫ,V-,дивл҄ѣахѫ
сѧ,Pk,сѧ
іюдеі,Nb,ꙇюдеи
глѭште,V-,г҃л҄ѭште
како,Du,како
сь,Pd,сь
кънігъі,Nb,кън҄игꙑ
оумѣетъ,V-,оумѣетъ
не,Df,не
оучь,V-,оучь
сѧ,Pk,сѧ
отъвѣшта,V-,отъвѣшта
же,Df,же
іс,Ne,и҃с
і,C-,ꙇ
рече,V-,рече
імъ,Pp,ꙇмъ
мое,Ps,мое
оученіе,Nb,оучение
нѣстъ,V-,нѣстъ
мое,Ps,мое
нъ,C-,нъ
посълавъшаего,V-,посълавъшаего
мѧ,Pp,мѧ
аште,G-,аште
къто,Px,къто
хоштетъ,V-,хоштетъ
волѭ,Nb,вол҄ѭ
его,Pp,его
творіті,V-,творити
разоумѣетъ,V-,разоумѣетъ
о,R-,о
оучені,Nb,оучени
кое,Pi,кое
отъ,R-,отъ
ба,Nb,б҃а
естъ,V-,естъ
лі,Du,ли
азъ,Pp,азъ
себѣ,Pk,себѣ
глѭ,V-,г҃л҄ѭ
глѧі,V-,г҃лѧи
о,R-,о
себѣ,Pk,себѣ
славъі,Nb,славꙑ
своеѧ,Pt,своеѩ
іштетъ,V-,ꙇштетъ
а,C-,а
іштѧі,V-,ꙇштѧі
славъі,Nb,славꙑ
посълавъшаего,V-,посълавъшаего
і,C-,і
сь,Pd,сь
істіненъ,A-,ꙇстиненъ
естъ,V-,естъ
і,C-,ꙇ
нѣстъ,V-,нѣстъ
неправъдъі,Nb,неправъдꙑ
вь,R-,вь
немь,Pp,н҄емь
не,Df,не
мосі,Ne,моси
лі,Du,ли
дастъ,V-,дастъ
вамъ,Pp,вамъ
законъ,Nb,законъ
і,C-,ꙇ
нікътозе,V-,никътозе
отъ,R-,отъ
васъ,Pp,васъ
творітъ,V-,творитъ
закона,Nb,закона
чьто,Pi,Чьто
мене,Pp,мене
іштете,V-,ꙇштете
оубіті,V-,оубити
отъвѣшта,V-,отъвѣшта
народъ,Nb,народъ
і,C-,ꙇ
рече,V-,рече
бѣсъ,Nb,бѣсъ
лі,Du,ли
імаші,V-,ꙇмаши
къто,Pi,къто
тебе,Pp,тебе
іштетъ,V-,ꙇштетъ
оубіті,V-,оубити
отъвѣшта,V-,отъвѣшта
іс,Ne,и҃с
і,C-,ꙇ
рече,V-,рече
імъ,Pp,ꙇмъ
едіно,Ma,едино
дѣло,Nb,дѣло
сътворіхъ,V-,сътворихъ
і,C-,ꙇ
вьсі,Px,вьси
дівіте,V-,дивите
сѧ,Pk,сѧ
сего,Pd,сего
раді,R-,ради
дастъ,V-,дастъ
вамъ,Pp,вамъ
мосі,Ne,моси
обрѣзаніе,Nb,обрѣзание
не,Df,не
ѣко,G-,ѣко
отъ,R-,отъ
мосѣа,Ne,мосѣа
естъ,V-,естъ
нъ,C-,нъ
отъ,R-,отъ
оць,Nb,о҃ць
і,C-,ꙇ
въ,R-,въ
сѫботѫ,Nb,сѫботѫ
обрѣзаете,V-,обрѣзаете
чка,Nb,ч҃ка
аште,G-,Аште
обрѣзаніе,Nb,обрѣзание
пріемлетъ,V-,приемл҄етъ
чкъ,Nb,ч҃къ
въ,R-,въ
сѫботѫ,Nb,сѫботѫ
да,G-,да
не,Df,не
разорітъ,V-,разоритъ
сѧ,Pk,сѧ
законъ,Nb,законъ
мосѣовъ,A-,мосѣовъ
на,R-,на
мѧ,Pp,мѧ
лі,Du,ли
гнѣваете,V-,гнѣваете
сѧ,Pk,сѧ
ѣко,G-,ѣко
вьсего,Px,вьсего
чка,Nb,ч҃ка
съдрава,A-,съдрава
сътворіхъ,V-,сътворихъ
въ,R-,въ
сѫботѫ,Nb,сѫботѫ
не,Df,не
сѫдіте,V-,сѫдите
на,R-,на
ліца,Nb,лица
нъ,C-,нъ
правьдьнъі,A-,правьдьнꙑ
сѫдъ,Nb,сѫдъ
сѫдіте,V-,сѫдите
глахѫ,V-,г҃лахѫ
же,Df,же
етеріі,Px,етериі
отъ,R-,отъ
іілмлѣнъ,Nb,ꙇ҃илмлѣнъ
не,Df,не
сь,Pd,сь
лі,Du,ли
естъ,V-,естъ
егоже,Pr,егоже
іштѫтъ,V-,ꙇштѫтъ
оубіті,V-,оубити
і,C-,ꙇ
се,Pd,се
не,Df,не
обіноуѧ,V-,обиноуѩ
сѧ,Pk,сѧ
глетъ,V-,г҃летъ
і,C-,ꙇ
нічесоже,Px,ничесоже
емоу,Pp,емоу
не,Df,не
глѭтъ,V-,г҃лѭтъ
еда,Du,еда
како,Du,како
разоумѣшѧ,V-,разоумѣшѧ
кънѧзі,Nb,кънѧзи
ѣко,G-,ѣко
сь,Pd,сь
естъ,V-,естъ
хъ,Ne,х҃ъ
нъ,C-,нъ
сего,Pd,сего
вѣмъ,V-,вѣмъ
отъкѫдоу,Du,отъкѫдоу
сь,Pd,сь
естъ,V-,естъ
а,C-,а
хъ,Ne,х҃ъ
егда,Dq,егда
прідетъ,V-,придетъ
нікътоже,Px,Никътоже
не,Df,не
вѣстъ,V-,вѣстъ
отъкѫдоу,Du,отъкѫдоу
естъ,V-,естъ
възъва,V-,възъва
же,Df,же
въ,R-,въ
цръкъве,Nb,цръкъве
оучѧ,V-,оучѧ
іс,Ne,и҃с
і,C-,ꙇ
глѧ,V-,г҃лѧ
і,C-,ꙇ
мене,Pp,мене
вѣсте,V-,вѣсте
і,C-,ꙇ
вѣсте,V-,вѣсте
отъ,R-,отъ
кѫдоу,Du,кѫдоу
есмь,V-,есмь
і,C-,ꙇ
о,R-,о
себѣ,Pk,себѣ
не,Df,не
прідъ,V-,придъ
нъ,C-,нъ
естъ,V-,естъ
істіньнъ,A-,ꙇстиньнъ
посълавъі,V-,посълавꙑ
мѧ,Pp,мѧ
егоже,Pr,егоже
въі,Pp,вꙑ
не,Df,не
вѣсте,V-,вѣсте
азъ,Pp,азъ
і,C-,и
вѣмь,V-,вѣмь
ко,R-,ко
отъ,R-,отъ
него,Pp,н҄его
есмь,V-,есмь
і,C-,ꙇ
тъ,Pd,тъ
мѧ,Pp,мѧ
посъла,V-,посъла
іскахѫ,V-,ꙇскахѫ
же,Df,же
ѧті,V-,ѩти
і,C-,і
і,C-,ꙇ
нікътоже,Px,никътоже
не,Df,не
възложі,V-,възложи
рѫкъі,Nb,рѫкꙑ
на,R-,на
нь,Pp,н҄ь
ѣко,G-,ѣко
не,Df,не
ю,Df,ю
бѣ,V-,бѣ
прішьлъ,V-,пришьлъ
годъ,Nb,годъ
его,Pp,его
отъ,R-,Ѡтъ
народа,Nb,народа
же,Df,же
мнозі,A-,мнози
вѣровашѧ,V-,вѣровашѧ
въ,R-,въ
нь,Pp,нь
і,C-,ꙇ
глахѫ,V-,г҃лахѫ
ѣко,G-,ѣко
хъ,Ne,х҃ъ
егда,Dq,егда
прідетъ,V-,придетъ
еда,Du,еда
больша,A-,больша
знаменіѣ,Nb,знамениѣ
сътворітъ,V-,сътворитъ
ѣже,Pr,ѣже
естъ,V-,естъ
сътворілъ,V-,сътворилъ
слъішашѧ,V-,слꙑшашѧ
же,Df,же
фарісѣі,Nb,фарисѣі
народъ,Nb,народъ
ръпъштѫшть,V-,ръпъштѫшть
о,R-,о
немь,Pp,н҄емь
се,Pd,се
і,C-,Ꙇ
посълашѧ,V-,посълашѧ
архіереі,Nb,архиереі
слоугъі,Nb,слоугꙑ
да,G-,да
імѫтъ,V-,ꙇмѫтъ
і,C-,і
рече,V-,Рече
же,Df,же
іс,Ne,и҃с
еште,Df,еште
мало,Df,мало
врѣмѧ,Nb,врѣмѧ
съ,R-,съ
вамі,Pp,вами
есмь,V-,есмь
і,C-,ꙇ
ідѫ,V-,идѫ
къ,R-,къ
посълавъшоуемоу,V-,посълавъшюемоу
мѧ,Pp,мѧ
поіштете,V-,Поꙇштете
мене,Pp,мене
і,C-,ꙇ
не,Df,не
обрѧштете,V-,обрѧштете
ідеже,Dq,ꙇдеже
есмь,V-,есмь
азъ,Pp,азъ
въі,Pp,вꙑ
не,Df,не
можете,V-,можете
пріті,V-,прити
рѣшѧ,V-,рѣшѧ
же,Df,же
іюдеі,Nb,ꙇюдеі
къ,R-,къ
себѣ,Pk,себѣ
самі,Pd,сами
камо,Du,камо
хоштетъ,V-,хоштетъ
іті,V-,ꙇти
і,C-,ꙇ
оучіті,V-,оучити
елінъі,Nb,елинꙑ
чьто,Pi,Чьто
естъ,V-,естъ
слово,Nb,слово
се,Pd,се
еже,Pr,еже
рече,V-,рече
вьзіштете,V-,вьзиштете
мене,Pp,мене
і,C-,ꙇ
не,Df,не
обрѧштете,V-,обрѧштете
і,C-,ꙇ
ідеже,Dq,идеже
есмь,V-,есмь
азъ,Pp,азъ
въі,Pp,вꙑ
не,Df,не
можете,V-,можете
пріті,V-,прити
въ,R-,въ
послѣдьні,A-,послѣдьни
же,Df,же
дьнь,Nb,дьнь
велікъі,A-,великꙑ
праздьнікъ,Nb,праздьникъ
стоѣаше,V-,стоѣаше
іс,Ne,и҃с
і,C-,ꙇ
зъваше,V-,зъваше
глѧ,V-,г҃лѧ
аште,G-,аште
къто,Pi,къто
жѧждетъ,V-,жѧждетъ
да,G-,да
прідетъ,V-,придетъ
къ,R-,къ
мьнѣ,Pp,мьнѣ
і,C-,ꙇ
піетъ,V-,пиетъ
і,C-,ꙇ
вѣроуѧі,V-,вѣроуѩі
въ,R-,въ
мѧ,Pp,мѧ
ѣкоже,Dq,ѣкоже
кънігъі,Nb,кън҄игꙑ
рѣшѧ,V-,рѣшѧ
рѣкъі,Nb,рѣкꙑ
отъ,R-,отъ
чрѣва,Nb,чрѣва
его,Pp,его
істекѫтъ,V-,ꙇстекѫтъ
водъі,Nb,водꙑ
жівъі,A-,живꙑ
се,Pd,се
же,Df,же
рече,V-,рече
о,R-,о
дсѣ,Nb,д҃сѣ
іже,Pr,ꙇже
хотѣхѫ,V-,хотѣхѫ
пріематі,V-,приемати
вѣроуѭштеі,V-,вѣроуѭштеі
вь,R-,вь
него,Pp,н҄его
не,Df,не
ю,Df,ю
бо,Df,бо
бѣ,V-,бѣ
дхъ,Nb,д҃хъ
стъі,A-,с҃тꙑ
данъ,V-,данъ
ѣко,G-,ѣко
іс,Ne,и҃с
не,Df,не
ю,Df,ю
бѣ,V-,бѣ
прославленъ,V-,прославл҄енъ
мнозі,A-,Мнози
же,Df,же
отъ,R-,отъ
народа,Nb,народа
слъішавъше,V-,слꙑшавъше
словеса,Nb,словеса
сі,Pd,си
глахѫ,V-,г҃лахѫ
сь,Pd,сь
естъ,V-,естъ
въ,R-,въ
істінѫ,Nb,ꙇстинѫ
пророкъ,Nb,пророкъ
дроузі,Nb,Дроузи
же,Df,же
глахѫ,V-,г҃лахѫ
сь,Pd,сь
естъ,V-,естъ
хъ,Ne,х҃ъ
ові,Pd,ови
же,Df,же
глахѫ,V-,г҃лахѫ
еда,Du,еда
отъ,R-,отъ
галілеѧ,Ne,галилеѩ
хъ,Ne,х҃ъ
прідетъ,V-,придетъ
не,Df,не
кънігъі,Nb,кънигꙑ
лі,Du,ли
рѣшѧ,V-,рѣшѧ
ѣко,G-,ѣко
отъ,R-,отъ
сѣмене,Nb,сѣмене
дава,A-,д҃ава
і,C-,ꙇ
отъ,R-,отъ
вітьлеомьскаго,A-,витьлеомьскаго
градьца,Nb,градьца
ідеже,Dq,ꙇдеже
бѣ,V-,бѣ
дадъ,Ne,д҃адъ
прідетъ,V-,придетъ
хъ,Ne,х҃ъ
распьрѣ,Nb,Распьрѣ
же,Df,же
бъіс,V-,бꙑс
въ,R-,въ
народѣ,Nb,народѣ
его,Pp,его
раді,R-,ради
етеріі,Px,Етеріи
же,Df,же
отъ,R-,отъ
ніхъ,Pp,н҄ихъ
хотѣахѫ,V-,хотѣахѫ
ѧті,V-,ѩти
і,C-,і
нъ,C-,нъ
нікътоже,Px,никътоже
не,Df,не
възложі,V-,възложи
на,R-,на
нь,Pp,н҄ь
рѫкоу,Nb,рѫкоу
прідѫ,V-,Придѫ
же,Df,же
слоугъі,Nb,слоугꙑ
къ,R-,къ
архіереомъ,Nb,архиереомъ
і,C-,ꙇ
фарісеомъ,Nb,фарисеомъ
і,C-,Ꙇ
рѣшѧ,V-,рѣшѧ
імъ,Pp,ꙇмъ
ті,Pp,ти
по,R-,по
чьто,Pi,чьто
не,Df,не
прівѣсте,V-,привѣсте
его,Pp,его
отъвѣшташѧ,V-,отъвѣшташѧ
слоугъі,Nb,слоугꙑ
ніколіже,Df,николиже
тако,Df,тако
естъ,V-,естъ
глъ,Nb,г҃лъ
чкъ,Nb,ч҃къ
ѣко,G-,ѣко
сь,Pd,сь
чкъ,Nb,ч҃къ
отъвѣшташѧ,V-,отъвѣшташѧ
імъ,Pp,ꙇмъ
фарісѣі,Nb,фарисѣі
нъ,C-,нъ
народо,Nb,народо
сь,Pd,сь
іже,Pr,ꙇже
не,Df,не
вѣстъ,V-,вѣстъ
закона,Nb,закона
проклѧті,V-,проклѧти
сѫтъ,V-,сѫтъ
гла,V-,г҃ла
нікодімъ,Ne,никодимъ
къ,R-,къ
німъ,Pp,н҄имъ
прішедъі,V-,пришедꙑ
къ,R-,къ
немоу,Pp,н҄емоу
ноштіѭ,Nb,ноштиѭ
едінъ,Ma,единъ
съі,V-,сꙑ
отъ,R-,отъ
ніхъ,Pp,н҄ихъ
еда,Du,еда
законъ,Nb,законъ
нашь,Ps,нашь
сѫдітъ,V-,сѫдитъ
чкоу,Nb,ч҃коу
аште,G-,аште
не,Df,не
слъішітъ,V-,слꙑшитъ
отъ,R-,отъ
него,Pp,н҄его
прѣжде,Df,прѣжде
і,C-,ꙇ
разоумѣѭтъ,V-,разоумѣѭтъ
чьто,Pi,чьто
творітъ,V-,творитъ
отъвѣшташѧ,V-,отъвѣшташѧ
і,C-,ꙇ
рѣшѧ,V-,рѣшѧ
емоу,Pp,емоу
еда,Du,еда
тъі,Pp,тꙑ
отъ,R-,отъ
галілеѧ,Ne,галилеѩ
есі,V-,еси
іспъітаі,V-,ꙇспꙑтаи
і,C-,і
і,C-,ꙇ
віждь,V-,виждь
ѣко,G-,ѣко
отъ,R-,отъ
галілеѧ,Ne,галилеѩ
пророкъ,Nb,пророкъ
не,Df,не
прідетъ,V-,придетъ
і,C-,ꙇ
іде,V-,иде
къжьдо,Px,къжьдо
въ,R-,въ
домъ,Nb,домъ
своі,Pt,своі
ііс,Ne,Ꙇ҃ис
же,Df,же
іде,V-,ꙇде
въ,R-,въ
горѫ,Nb,горѫ
елеоньскѫѭ,A-,елеоньскѫѭ
ютро,Df,ютро
же,Df,же
пакъі,Df,пакꙑ
пріде,V-,приде
въ,R-,въ
цръковь,Nb,цръковь
і,C-,ꙇ
всі,Px,вси
людіе,Nb,л҄юдие
ідѣахѫ,V-,ꙇдѣахѫ
къ,R-,къ
немоу,Pp,н҄емоу
і,C-,ꙇ
сѣдъ,V-,сѣдъ
оучааше,V-,оучааше
ѧ,Pp,ѩ
прівѣсѧ,V-,привѣсѧ
же,Df,же
къніжьніці,Nb,кънижьници
і,C-,ꙇ
фарісѣі,Nb,фарисѣи
женѫ,Nb,женѫ
въ,R-,въ
прѣлюбодѣані,Nb,прѣл҄юбодѣани
ѧтѫ,V-,ѩтѫ
і,C-,ꙇ
поставльше,V-,поставльше
ѭ,Pp,ѭ
посрѣдѣ,R-,посрѣдѣ
глашѧ,V-,г҃лашѧ
емоу,Pp,емоу
оучітелю,Nb,оучител҄ю
сі,Pd,си
жена,Nb,жена
ѧта,V-,ѩта
естъ,V-,естъ
нъінѣ,Df,нꙑн҄ѣ
въ,R-,въ
прѣлюбодѣаніі,Nb,прѣл҄юбодѣаниі
въ,R-,въ
законѣ,Nb,законѣ
намъ,Pp,намъ
мосі,Ne,моси
повелѣ,V-,повелѣ
таковъіѧ,A-,таковꙑѩ
каменіемь,Nb,камениемь
побіваті,V-,побивати
тъі,Pp,тꙑ
же,Df,же
чьто,Pi,чьто
глеші,V-,г҃леши
се,Pd,се
же,Df,же
рѣшѧ,V-,рѣшѧ
іскоушаѭште,V-,ꙇскоушаѭште
і,C-,и
да,G-,да
бѫ,V-,бѫ
імѣлі,V-,ꙇмѣли
на,R-,на
нь,Pp,н҄ь
чьто,Pi,чьто
глаті,V-,г҃лати
іс,Ne,и҃с
же,Df,же
нізъ,Df,низъ
поклонь,V-,поклонь
сѧ,Pk,сѧ
прьстомь,Nb,прьстомь
пісаше,V-,писаше
на,R-,на
земі,Nb,земи
ѣко,G-,ѣко
же,Df,же
прілежахѫ,V-,прилежахѫ
въпрашаѭште,V-,въпрашаѭште
і,C-,і
въсклоні,V-,въсклони
сѧ,Pk,сѧ
і,C-,ꙇ
рече,V-,рече
імъ,Pp,ꙇмъ
іже,Pr,ꙇже
васъ,Pp,васъ
без,R-,без
грѣха,Nb,грѣха
естъ,V-,естъ
прѣжде,Df,прѣжде
връзі,V-,връѕи
камень,Nb,камень
на,R-,на
нѭ,Pp,н҄ѭ
і,C-,ꙇ
пакъі,Df,пакꙑ
поклонь,V-,поклонь
сѧ,Pk,сѧ
пісаше,V-,писаше
на,R-,на
землі,Nb,земл҄и
слъісавъше,V-,слꙑсавъше
ісхождахѫ,V-,ꙇсхождахѫ
едінъ,Ma,единъ
по,R-,по
едіномоу,Ma,единомоу
начьнъше,V-,начьнъше
отъ,R-,отъ
старьць,Nb,старьць
і,C-,ꙇ
оста,V-,оста
едінъ,Ma,единъ
і,C-,ꙇ
жена,Nb,жена
стоѧшті,V-,стоѩшті
посрѣдѣ,R-,посрѣдѣ
въсклонь,V-,въсклонь
же,Df,же
сѧ,Pk,сѧ
іс,Ne,и҃с
рече,V-,рече
еі,Pp,еі
жено,Nb,жено
къде,Du,къде
сѫтъ,V-,сѫтъ
іже,Pr,ꙇже
на,R-,на
тѧ,Pp,тѧ
важдахѫ,V-,важдахѫ
нікъіже,Px,никꙑже
лі,Du,ли
тебе,Pp,тебе
осѫді,V-,осѫди
она,Pd,она
же,Df,же
рече,V-,рече
нікътоже,Px,никътоже
гі,Nb,г҃и
рече,V-,рече
же,Df,же
іс,Ne,и҃с
ні,C-,ни
азъ,Pp,азъ
тебе,Pp,тебе
осѫждаѭ,V-,осѫждаѭ
іді,V-,ꙇди
і,C-,ꙇ
отъселѣ,Df,отъселѣ
не,Df,не
съгрѣшаі,V-,съгрѣшаі
къ,R-,къ
томоу,Pd,томоу
пакъі,Df,Пакꙑ
же,Df,же
імъ,Pp,ꙇмъ
рече,V-,рече
іс,Ne,и҃с
глѧ,V-,г҃лѧ
азъ,Pp,азъ
есмь,V-,есмь
свѣтъ,Nb,свѣтъ
міроу,Nb,мироу
ходѧі,V-,ходѧі
по,R-,по
мнѣ,Pp,мнѣ
не,Df,не
іматъ,V-,ꙇматъ
ходіті,V-,ходити
въ,R-,въ
тъмѣ,Nb,тъмѣ
нъ,C-,нъ
іматъ,V-,ꙇматъ
свѣта,Nb,свѣта
жівотънаго,A-,животънаго
рѣшѧ,V-,рѣшѧ
же,Df,же
емоу,Pp,емоу
фарісѣі,Nb,фарисѣі
тъі,Pp,тꙑ
о,R-,о
себѣ,Pk,себѣ
самъ,Pd,самъ
съвѣдѣтельствоуеші,V-,съвѣдѣтельствоуеши
съвѣдѣтельство,Nb,съвѣдѣтельство
твое,Ps,твое
нѣстъ,V-,нѣстъ
істінъно,A-,ꙇстинъно
отъвѣшта,V-,отъвѣшта
іс,Ne,и҃с
і,C-,ꙇ
рече,V-,рече
імъ,Pp,ꙇмъ
аште,G-,аште
азъ,Pp,азъ
съвѣдѣтельствоуѭ,V-,съвѣдѣтельствоуѭ
о,R-,о
мьнѣ,Pp,мьнѣ
самомь,Pd,самомь
съвѣдѣтельство,Nb,съвѣдѣтел҄ьство
мое,Ps,мое
нѣстъ,V-,нѣстъ
істінъно,A-,ꙇстинъно
естъ,V-,естъ
ѣко,G-,ѣко
вѣмь,V-,вѣмь
отъкѫдоу,Du,отъкѫдоу
прідъ,V-,придъ
і,C-,ꙇ
камо,Du,камо
грѧдѫ,V-,грѧдѫ
і,C-,ꙇ
камо,Du,камо
ідѫ,V-,ꙇдѫ
въі,Pp,вꙑ
же,Df,же
по,R-,по
плъті,Nb,плъти
сѫдіте,V-,сѫдите
азъ,Pp,азъ
не,Df,не
сѫждѫ,V-,сѫждѫ
нікомоуже,Px,никомоуже
аште,G-,аште
сѫждѫ,V-,сѫждѫ
азъ,Pp,азъ
сѫдъ,Nb,сѫдъ
моі,Ps,моі
істіньнъ,A-,ꙇстиньнъ
естъ,V-,естъ
ѣко,G-,ѣко
едінъ,Px,единъ
нѣсмь,V-,нѣсмь
нъ,C-,нъ
азъ,Pp,азъ
і,C-,ꙇ
посълавъі,V-,посълавꙑ
мѧ,Pp,мѧ
оць,Nb,о҃ць
і,C-,ꙇ
въ,R-,въ
законѣ,Nb,законѣ
же,Df,же
вашемь,Ps,вашемь
спано,V-,спⸯано
естъ,V-,естъ
ѣко,G-,ѣко
дъвою,Ma,дъвою
чкоу,Nb,ч҃коу
съвѣдѣтельство,Nb,съвѣдѣтел҄ьство
істіньно,A-,ꙇстиньно
естъ,V-,естъ
азъ,Pp,азъ
есмь,V-,есмь
съвѣдѣтельствоуѧі,V-,съвѣдѣтел҄ьствоуѩі
о,R-,о
мьнѣ,Pp,мьнѣ
самомь,Pd,самомь
і,C-,ꙇ
съвѣдѣтельствоуетъ,V-,съвѣдѣтельствоуетъ
о,R-,о
мьнѣ,Pp,мьнѣ
посълавъі,V-,посълавꙑ
ме,Pp,ме
оць,Nb,о҃ць
глахѫ,V-,г҃лахѫ
же,Df,же
емоу,Pp,емоу
къде,Du,къде
естъ,V-,естъ
