torot_word|deep_cleaned
прⷷ҇ꙁвитерьскаа꙼го|презвітерьскааго
достои̇ть|достоіть
бо|бо
и̇|і
г͠ла|г҃ла
ѥ̇мꙋ|емоу
є̇фремь|ефремь
тлькомь|тлькомь
ꙁане|зане
грѣшень|грѣшень
є̇сьмь|есьмь
и̇|і
ѿвѣща|отвѣща
ѥ̇мꙋ|емоу
ст͠ы|ст҃ъі
василиѥ̇|васіліе
да|да
бихь|біхь
а꙼ꙁь|азь
гръхы̇|гръхъі
твоѧ̇|твоѧ
и̇маль|імаль
и̇|і
рече|рече
ѥ̇мꙋ|емоу
створє̇вѣ|створевѣ
поклонениѥ̇|поклоненіе
и̇|і
лежѫщима|лежѫщіма
(ж͠е)|ж҃е
има|іма
на|на
ꙁеми|земі
наложии|наложіі
рѫкѫ|рѫкѫ
на|на
прѣпоⷣбꙿнаа꙼го|прѣподбнааго
є̇фрема|ефрема
великы|велікъі
ст͠итель|ст҃ітель
василиє̇|васіліе
и̇|і
реⷱ҇|реч
мⷪлитвѫ|молітвѫ
диꙗ̇коньскѫ|діꙗконьскѫ
тⷪ҇ꙋже|тооуже
вьꙁьдвигнѫ|вьзьдвігнѫ
и̇|і
оу꙼ꙗ̇снившꙋ|оуꙗснівшоу
сѧ|сѧ
ѧ̇ꙁыкоу|ѧзъікоу
е̇го|его
и̇|і
реⷱ҇|реч
ст͠ы|ст҃ъі
е̇фремь|ефремь
грьцкымь|грьцкъімь
ѫ̇ꙁыкомь|ѫзъікомь
сп͠си|сп҃сі
и̇|і
пом͠лоуи|пом҃лоуі
ꙁастоупи|застоупі
сꙿхрани|схрані
ны̇|нъі
б͠е|б҃е
твоеѫ̇|твоеѫ
бл͠годѣтиѫ̇|бл҃годѣтіѫ
и̇|і
сьбыⷭ҇|сьбъіс
се|се
писаниє̇|пісаніе
ѿгаⷣ|отгад
скочитꙿ|скочіт
ꙗ̇ко|ꙗко
и̇|і
є̇лень|елень
хромы|хромъі
и̇|і
ꙗ̇сень|ꙗсень
боудеть|боудеть
ѧ̇ꙁыкь|ѧзъікь
гьгꙿниваго|гьгніваго
и̇|і
прогл͠авьшꙋ|прогл҃авьшоу
є̇мꙋ|емоу
грьцꙿкы̇|грьцкъі
и̇|і
въси|въсі
ѿмь|отмь
часѣ|часѣ
прославишѧ|прославішѧ
б͠а|б҃а
въсемощꙿнаго|въсемощнаго
и̇|і
послоушаѫ̇|послоушаѫ
мⷪл͠ениѥ̇|мол҃еніе
боє̇щихь|боещіхь
сѧ|сѧ
є̇го|его
и̇|і
дх͠овꙿно|дх҃овно
повеселивь|повеселівь
сѧ|сѧ
сь|сь
нима|німа
и̇|і
на|на
тꙿри|трі
дн͠и|дн҃і
ѡ̇ст͠и|ост҃і
е̇го|его
преꙁвитерѣ|презвітерѣ
а꙼|а
тлька|тлька
диꙗ̇кона|діꙗкона
и̇|і
ѿпоусти|отпоусті
ꙗ̇|ꙗ
сь|сь
миромь|міромь
славѧща|славѧща
б͠а|б҃а
ѻ̇|о
нихьже|ніхьже
слышаста|слъішаста
и̇|і
видѣста|відѣста
ꙗ̇коже|ꙗкоже
гл͠ано|гл҃ано
быⷭ҇|бъіс
и̇ма|іма
и̇|і
бг͠оу|бг҃оу
нашемꙋ|нашемоу
слава|слава
вь|вь
вѣкы̇|вѣкъі
вѣкѻⷨ|вѣком
Повѣда|повѣда
ми|мі
и̇|і
се|се
прѣжеⷣ|прѣжед
реⷱ҇ны̇и|речнъіі
и̇|і
приснопомыⷩ҇мы|пріснопомъінмъі
мѫжь|мѫжь
є̇ладии|еладіі
ꙗ̇ко|ꙗко
вь|вь
ѥ̇динь|едінь
ѿ|от
дн͠и|дн҃і
ѡ̇сиꙗ̇нь|осіꙗнь
быⷭ҇|бъіс
прѣпоⷣбꙿны̇|прѣподбнъі
ѡ̇ц͠ъ|оц҃ъ
нашь|нашь
василиє̇|васіліе
просвѣщень|просвѣщень
силоѫ̇|сілоѫ
прѣст͠аа꙼го|прѣст҃ааго
и̇|і
животворѧщаа꙼гⷪ|жівотворѧщааго
дх͠а|дх҃а
и̇ꙁыде|ізъіде
и̇ꙁ|із
граⷣ|град
своѥ̇го|своего
и̇|і
никомꙋже|нікомоуже
не|не
рекь|рекь
камо|камо
хощеть|хощеть
и̇|і
ть|ть
и̇ти|іті
и̇|і
вьшедъ|вьшедъ
прѣдь|прѣдь
въсѣмы|въсѣмъі
нами|намі
и̇|і
рече|рече
чѧдъца|чѧдъца
моꙗ̇|моꙗ
и̇дѣте|ідѣте
(п͠о)|п҃о
мнѣ|мнѣ
да|да
оу꙼ꙁ(р)ите|оузріте
коупно|коупно
сь|сь
мноѫ̇|мноѫ
славѫ|славѫ
бж͠иѫ̇|бж҃іѫ
і̇|і
и̇де|іде
вь|вь
вьсь|вьсь
нѣкоу|нѣкоу
и|і
видѣ|відѣ
тоу|тоу
женꙋ|женоу
и|і
реⷱ҇|реч
кь|кь
нѣи|нѣі
мариѥ̇|маріе
гⷣѣ|гдѣ
ѥⷭ҇|ес
моужь|моужь
твои̇|твоі
теѡктиристь|теоктірість
ѡна|она
же|же
реⷱ҇|реч
дѣлаѥть|дѣлаеть
ꙁⱔмлоу|зѧмлоу
и̇|і
приіти|прііті
и̇мать|імать
довеⷱра|довечра
и̇|і
реⷱ҇|реч
ст͠ии̇|ст҃іі
василиѥ̇|васіліе
вѣдѣ|вѣдѣ
ꙗ̇ко|ꙗко
жена|жена
є̇си|есі
ѥ̇мꙋ|емоу
и̇ме̇немь|іменемь
сестра|сестра
же|же
вещиѧ̇|вещіѧ
и̇|і
оу꙼жа(жа)сна|оужажасна
быⷭ҇|бъіс
жена|жена
и̇|і
трепетомь|трепетомь
ѡ̇бꙿнѧта|обнѧта
и̇|і
паде|паде
на|на
ꙁеми|земі
вьпиѫ̇щи|вьпіѫщі
и̇|і
гл͠ѧщи|гл҃ѧщі
ст͠ьче|ст҃ьче
бж͠и|бж҃і
мⷪ҇ли|молі
ꙁа|за
мѧ|мѧ
грѣшꙿнѫѫ̇|грѣшнѫѫ
ꙗ̇ко|ꙗко
великы̇|велікъі
и̇|і
дивьнꙋ|дівьноу
вижѫⷣ|віжѫд
на|на
тебѣ|тебѣ
вєщи|вещі
и̇|і
створи|створі
надꙿ|над
неѫ̇|неѫ
мл͠твѫ|мл҃твѫ
и̇|і
прѣдь|прѣдь
вьсѣми|вьсѣмі
и̇дѣше|ідѣше
и̇|і
пришєдьшимь|прішедьшімь
вь|вь
домь|домь
поповь|поповь
и̇|і
срѣте|срѣте
и̇|і
попь|попь
и̇|і
ѡ̇блобыꙁа|облобъіза
чьснѣи̇|чьснѣі
ноꙃѣ|нозѣ
є̇го|его
и̇|і
дасть|дасть
є̇мꙋ|емоу
ѥ̇же|еже
ѡ̇|о
г͠и|г҃і
цѣлованиѥ̇|цѣлованіе
и̇|і
гл͠а|гл҃а
є̇мꙋ|емоу
прєꙁвитерь|презвітерь
ѿ|от
кѫдꙋ|кѫдоу
се|се
мнѣ|мнѣ
да|да
придєть|прідеть
св͠ѧтець|св҃ѧтець
б͠а|б҃а
мⷪ҇ѥ̇го|моего
кь|кь
мнѣ|мнѣ
и̇|і
гл͠а|гл҃а
ѥ̇мꙋ|емоу
ѡ̇ц͠ь|оц҃ь
нш͠ь|нш҃ь
василиѥ̇|васіліе
добрѣ|добрѣ
те|те
ѡ̇брѣтохь|обрѣтохь
оу꙼чениче|оученіче
хв͠ь|хв҃ь
и̇|і
реⷱ҇|реч
и̇дѣмь|ідѣмь
и̇|і
створимь|створімь
бж͠єстꙿвнꙋю̇|бж҃ествноую
литꙋрьгиѫ̇|літоурьгіѫ
бѣше|бѣше
же|же
тьи̇|тьі
преꙁвитерь|презвітерь
по|по
вьсѫ|вьсѫ
дꙿн͠и|дн҃і
раꙃвѣ|развѣ
сѫботы̇|сѫботъі
и̇|і
недѣлѫ|недѣлѫ
не|не
прикасⷶѧ̇|прікасаѧ
се|се
ничесожⷨе|нічесожме
нь|нь
тьчиѫ̇|тьчіѫ
хлѣбѣ|хлѣбѣ
и̇|і
водѣ|водѣ
шедъшⷷ҇|шедъше
нама|нама
въ|въ
ст͠ѫѫ̇|ст҃ѫѫ
црк͠вь|црк҃вь
и̇|і
повелѣ|повелѣ
попови|попові
литоурьгисати|літоурьгісаті
ꙩ̇нь|онь
же|же
реⷱ҇|реч
бж͠и|бж҃і
ст͠ьче|ст҃ьче
ꙗ̇коже|ꙗкоже
оу꙼чи|оучі
мене|мене
большимь|большімь
блг͠ословлѣше|блг҃ословлѣше
сѧ|сѧ
и̇|і
гл͠а|гл҃а
є̇мꙋ|емоу
прѣпоⷣбны̇|прѣподбнъі
ѡ̇ць|оць
нш͠ь|нш҃ь
василиє̇|васіліе
сь|сь
всѣми|всѣмі
си|сі
добринѣми|добрінѣмі
и̇мѣи̇|імѣі
послоушаниѥ̇|послоушаніе
и̇|і
послоуша|послоуша
попь|попь
и̇|і
ста|ста
на|на
ст͠ои̇|ст҃оі
слоужьбѣ|слоужьбѣ
и̇|і
въ|въ
врѣме|врѣме
животворѧщаа̋гⷪ|жівотворѧщааго
тѣла|тѣла
г͠а|г҃а
наше(..)|наше
і̇с͠а|іс҃а
хаⷭ҇|хас
и̇|і
видѣ|відѣ
ст͠єць|ст҃ець
бж͠и|бж҃і
ѥ̇теры|етеръі
доⷭ҇и̇ныхь|досінъіхь
бѣлоѡ̇браꙁныѫ̇|бѣлообразнъіѫ
и̇|і
прѣст͠аа̇го|прѣст҃ааго
дх͠а|дх҃а
сьшедьша|сьшедьша
видѣ|відѣ
видомь|відомь
ѡ̇гꙿномь|огномь
ѡ̇бишедьша|обішедьша
преꙁвитера|презвітера
и̇|і
ст͠аа̇го|ст҃ааго
ѡльтарѣ|ольтарѣ
и̇|і
комькавьшимь|комькавьшімь
сѧ|сѧ
намь|намь
и̇|і
похвалихомь|похваліхомь
б͠а|б҃а
и̇|і
и̇дохомь|ідохомь
вь|вь
домь|домь
поповь|поповь
и̇|і
прие̇мьше|пріемьше
пищѫ|піщѫ
и̇|і
реⷱ҇|реч
попоу|попоу
ст͠ы̇|ст҃ъі
василиѥ̇|васіліе
повѣждъ|повѣждъ
ми|мі
ѿ|от
кѫдꙋ|кѫдоу
ти|ті
є̇сть|есть
дарь|дарь
сьи̇|сьі
и̇|і
что|что
ти|ті
ѥ̈сть|есть
житие̇|жітіе
гл͠а|гл҃а
е̇моу|емоу
преꙁвитерь|презвітерь
а꙼ꙁь|азь
ст͠ьче|ст҃ьче
бж͠и|бж҃і
чл͠кь|чл҃кь
е̇смь|есмь
грѣшень|грѣшень
подлежѫ|подлежѫ
людъскымь|людъскъімь
данⷷ҇мь|данемь
и̇мамь|імамь
же|же
два|два
сьпрѫга|сьпрѫга
воловь|воловь
да|да
є̇динѣмь|едінѣмь
а꙼ꙁь|азь
ѡ̇рѫ|орѫ
а̇|а
дроугымь|дроугъімь
ми|мі
ратаи̇|ратаі
ѡ̇ре|оре
ѻ̇во|ово
бо|бо
є̇сть|есть
на|на
слоужбѫ|слоужбѫ
нищимь|ніщімь
а̇|а
дроугы̇|дроугъі
на|на
слоужꙿбꙋ|слоужбоу
данꙿныю̇|даннъію
и̇|і
е̇сть|есть
клевреты̇нѣ|клевретъінѣ
моꙗ̇|моꙗ
є̇же|еже
ми|мі
ѥⷭ҇|ес
жена|жена
слоужѫщи|слоужѫщі
нищимь|ніщімь
и̇|і
странꙿны̇мь|страннъімь
и̇|і
и̇нѣмь|інѣмь
и̇|і
гл͠а|гл҃а
є̇мꙋ|емоу
василиѥ̇|васіліе
ꙁови|зові
сестрѫ|сестрѫ
си|сі
ꙗ̇коже|ꙗкоже
и̇|і
е̇стъ|естъ
и̇|і
рꙿци|рці
ми|мі
прочѫѫ̇|прочѫѫ
свою̇|свою
добрынꙋ|добръіноу
и̇|і
гл͠а|гл҃а
ѥ̇моу|емоу
попь|попь
не|не
и̇ма(мь)|імамь
никоє̇гоже|нікоегоже
добра|добра
на|на
ꙁеми|земі
странень|странень
е̇сьмь|есьмь
весь|весь
ꙩ̇|о
дѣтели|дѣтелі
добрии̇хь|добрііхь
тогаⷣ|тогад
гл͠а|гл҃а
е̇мꙋ|емоу
ѡ̇бꙿщин͠ша|общін҃ша
василиє̇|васіліе
ꙩ̇ц͠ь|оц҃ь
вьстани|вьстані
и̇|і
и̇ди|іді
сь|сь
мноѫ̇|мноѫ
и̇|і
веди|веді
ме|ме
кь|кь
є̇динои̇|едіноі
клѣти|клѣті
домꙋ|домоу
твⷪ҇его|твоего
и̇|і
реⷱ҇|реч
ѥ̇мꙋ|емоу
ѿврьꙁи|отврьзі
ми|мі
двери|двері
ѻ̇нь|онь
же|же
гл͠а|гл҃а
е̇мꙋ|емоу
ни|ні
ст͠ьче|ст҃ьче
бж͠ии̇|бж҃іі
не|не
моꙃи|мозі
вьнити|вьніті
ꙗ̇ко|ꙗко
трѣбованиѥ̇|трѣбованіе
е̇сть|есть
домⷪ҇нⷡо|домонво
и̇|і
гл͠а|гл҃а
е̇мꙋ|емоу
василиє̇|васіліе
а̇ꙁь|азь
ѡ̇|о
семь|семь
придохь|прідохь
на|на
трѣбованиѥ̇|трѣбованіе
се|се
и̇|і
не|не
хотѧщꙋ|хотѧщоу
преꙁвⷩ҇терꙋ|презвнтероу
ѿклоучити|отклоучіті
и̇|і
ключе|ключе
словомь|словомь
ѿврьꙁе|отврьзе
чюдесꙿны̇|чоудеснъі
нашь|нашь
ꙩ̇ц͠ь|оц҃ь
василиє̇|васіліе
и̇|і
вьшедъ|вьшедъ
ѡ̇брѣте|обрѣте
тоу|тоу
мѫжа|мѫжа
врѣдьна|врѣдьна
ѿпадьшимь|отпадьшімь
оу̇домь|оудомь
є̇го|его
ѿ|от
тѣла|тѣла
многомь|многомь
и̇|і
никоⷮже|нікотже
не|не
вѣдѣше|вѣдѣше
соущаа꙼го|соущааго
тꙋ|тоу
нь|нь
тьчиѫ̇|тьчіѫ
преꙁвитерь|презвітерь
и̇|і
сестра|сестра
є̇го|его
гл͠а|гл҃а
прѣпоⷣбны̇|прѣподбнъі
ѡ̇ц͠ь|оц҃ь
василиє̇|васіліе
попови|попові
почто|почто
хотѣ|хотѣ
ѿ|от
мене|мене
потаи̇ти|потаіті
скровище|скровіще
се|се
и̇|і
гл͠а|гл҃а
ѥ̇моу|емоу
попꙿь|попь
ѡ̇стро|остро
е̇сть|есть
владико|владіко
слово|слово
и̇|і
оу̇боꙗ̇хь|оубоꙗхь
сѧ|сѧ
є̇да|еда
каⷦ|как
ⷪ|о
прѣреⷱ҇ть|прѣречть
вь|вь
слово|слово
и̇|і
гл͠а|гл҃а
ѥ̇мꙋ|емоу
ꙩ̇ц͠ь|оц҃ь
нашь|нашь
василиє̇|васіліе
добрѣ|добрѣ
подвиꙁа|подвіза
сѧ|сѧ
ѡ̇|о
немь|немь
нь|нь
не|не
дѣи̇|дѣі
мене|мене
вь|вь
нощь|нощь
сиѫ̇|сіѫ
послоужити|послоужіті
є̇мⷹ|емоу
да|да
и̇|і
а̇ꙁь|азь
тебє|тебе
ради|раді
примꙋ|прімоу
мьꙁдѫ|мьздѫ
и̇|і
ѡ̇ставльше|оставльше
ст͠ьца|ст҃ьца
бж͠иꙗ|бж҃іꙗ
вь|вь
клѣти|клѣті
сь|сь
клосникомꙿь|клоснікомь
ни|ні
гл͠аса|гл҃аса
же|же
нⷷмаше|немаше
гл͠ати|гл҃аті
лютостиѫ̇|лютостіѫ
врѣда|врѣда
и̇|і
ꙁатворьше|затворьше
двери|двері
ѡ̇тидохомь|отідохомь
врачь|врачь
же|же
врѣдовьны̇|врѣдовьнъі
сътвори|сътворі
надꙿ|над
нымь|нъімь
мл͠твѫ|мл҃твѫ
ѡ̇бꙿ|об
нощъ|нощъ
вьсѧ|вьсѧ
мⷪ҇лѫ|молѫ
б͠а|б҃а
вьсѣкѫ|вьсѣкѫ
ѥ̇ꙁоу|езоу
и̇|і
всѣкѫ|всѣкѫ
болѣꙁьнь|болѣзьнь
и̇цѣлѣѫ̇щаго|іцѣлѣѫщаго
и̇сцѣли|ісцѣлі
и̇|і
гл͠а|гл҃а
намь|намь
преꙁвитерь|презвітерь
слава|слава
тебѣ|тебѣ
бж͠е|бж҃е
створѫ|створѫ
и̇|і
волꙋ|волоу
бⷪ҇ѥ̇щихь|боещіхь
сⱑ|сѧ
тебе|тебе
и̇|і
молениꙗ̇|моленіꙗ
и̇хꙿь|іхь
послоушаѩ̇|послоушаѧ
и̇|і
оу̇же|оуже
врачь|врачь
створи|створі
болещаго|болещаго
ꙁдрава|здрава
и̇|і
а꙼биє̇|абіе
вьꙁгл͠аси|вьзгл҃асі
ст͠ець|ст҃ець
бж͠и|бж҃і
ѿврьꙁѣте|отврьзѣте
намь|намь
двери|двері
и̇|і
и̇ꙁведе|ізведе
врѣжеⷣнаго|врѣжеднаго
ꙁⷣ҇рⷶ҇ва|здрава
не|не
и̇маѫ̇ща|імаѫща
врѣда|врѣда
на|на
телеси|телесі
своє̇мь|своемь
гл͠ѫща|гл҃ѫща
ꙗ̇снѣ|ꙗснѣ
и̇|і
славѧща|славѧща
б͠а|б҃а
и̇|і
семꙋ|семоу
вєликомꙋ|велікомоу
чюдꙋ|чоудоу
бы̇вꙿшоу|бъівшоу
вьꙁꙿвратихомь|вьзвратіхомь
сѧ|сѧ
вь|вь
свои̇|своі
градь|градь
сь|сь
радостиѫ̇|радостіѫ
хвалѧщє|хвалѧще
и̇|і
благословѫще|благословѫще
б͠а|б҃а
а̇минь|амінь
Ѻ|о
женѣ|женѣ
прощенѣ|прощенѣ
и̇|і
грѣхомъ|грѣхомъ
є̇ѫ̇|еѫ
молитвамы̇|молітвамъі
ст͠аа꙼го|ст҃ааго
василиꙗ̇|васіліꙗ
Жена|жена
же|же
е̇тера|етера
бг͠атьствомь|бг҃атьствомь
и̇|і
бл͠горотьствомь|бл҃горотьствомь
живѫщи|жівѫщі
прочимь|прочімь
житиѥ̇мь|жітіемь
сего|сего
сꙋе̇тьнаа꙼го|соуетьнааго
свѣта|свѣта
и̇|і
слоужєниѥ̇мь|слоуженіемь
вьсѫ|вьсѫ
прѣспѣвьши|прѣспѣвьші
и̇|і
вьдовьство|вьдовьство
любѫщи|любѫщі
и̇|і
поꙁдѣ|поздѣ
нѣкогда|нѣкогда
построє̇нию̇|построенію
бж͠ию̇|бж҃ію
вь|вь
помишлениє̇|помішленіе
пришедьши|прішедьші
свои̇хь|своіхь
грѣхь|грѣхь
бечисльны̇хь|бечісльнъіхь
ѻ̇бьꙁарена|обьзарена
ꙋмомь|оумомь
и̇|і
помысливьши|помъіслівьші
ѥ̇диноѫ̇|едіноѫ
и̇|і
помышлѣше|помъішлѣше
грѣхь|грѣхь
свои̇хь|своіхь
множьство|множьство
и̇|і
горьцѣ|горьцѣ
плачѧщи|плачѧщі
сѧ|сѧ
гл͠аше|гл҃аше
ѡ̇хь|охь
мнѣ|мнѣ
грѣшꙿны̇ци|грѣшнъіці
и̇|і
неспнⷭ҇ѣи̇|неспнсѣі
како|како
ѿвѣщаѫ̇|отвѣщаѫ
ѡ̇|о
сьдѣꙗ̇ны̇хь|сьдѣꙗнъіхь
мноѫ̇|мноѫ
бечисльны̇хь|бечісльнъіхь
хрѣхь|хрѣхь
црк͠вь|црк҃вь
дх͠овьнѫѫ̇|дх҃овьнѫѫ
растливь|растлівь
