deep_cleaned|text_id
ѣкоже|5
і|5
въсі|5
оц҃і|5
моі|5
ослабі|5
мі|5
да|5
почіѭ|5
прѣжде|5
даже|5
не|5
отідѫ|5
і|5
къ|5
томоу|5
не|5
л҃|5
ѳ|5
бѫдѫ|5
въ|5
концъ|5
псалмъ|5
да҃до҃в҃ъ|5
тръпѧ|5
потръпѣхъ|5
г҃ѣ|5
і|5
вьнѧтъ|5
мі|5
і|5
оуслъіша|5
молітвѫ|5
моѭ|5
і|5
възведе|5
мѧ|5
отъ|5
рова|5
стрі|5
і|5
отъ|5
бръньѣ|5
тімѣна|5
і|5
поставі|5
на|5
камні|5
нозѣ|5
моі|5
і|5
ісправі|5
стопъі|5
моѧ|5
і|5
въложі|5
въ|5
оуста|5
моѣ|5
пѣснъ|5
новѫ|5
пѣнъе|5
б҃а|5
нашего|5
оузърѧтъ|5
мнозі|5
і|5
оубоѧтъ|5
сѧ|5
і|5
оупъваѭтъ|5
на|5
г҃ѣ|5
блаженъ|5
мѫжъ|5
емоуже|5
естъ|5
імѧ|5
гн҃е|5
оупъванъе|5
его|5
і|5
не|5
прізьрѣ|5
вь|5
соуѣа|5
і|5
неістовленьѣ|5
ложьнаа|5
многа|5
есі|5
створілъ|5
тъі|5
г҃і|5
бж҃е|5
моі|5
чоудеса|5
твоѣ|5
і|5
помъішленъемъ|5
твоімъ|5
нѣстъ|5
къто|5
оуподобітъ|5
ті|5
сѧ|5
възвѣстіхъ|5
і|5
гл҃ахъ|5
оумножішѧ|5
паче|5
чісла|5
жрътвъі|5
і|5
пріношеньѣ|5
не|5
въсхотѣ|5
тѣло|5
же|5
съвръшілъ|5
есі|5
мнѣ|5
въсесъжагаемъіхъ|5
о|5
грѣсѣхъ|5
не|5
възіска|5
тъгда|5
рѣхъ|5
се|5
грѧдѫ|5
въ|5
съвітъцѣ|5
кънінѣемъ|5
пішетъ|5
о|5
мнѣ|5
створіті|5
волѭ|5
твоѭ|5
бж҃е|5
моі|5
не|5
въсхотѣхъ|5
і|5
законъ|5
твоі|5
посрѣдѣ|5
срд҃ца|5
моего|5
благовѣстіхъ|5
правъдѫ|5
твоѭ|5
въ|5
цр҃кві|5
вецѣ|5
се|5
оустомъ|5
мъімъ|5
не|5
възбранѭ|5
г҃і|5
тъі|5
разумѣ|5
правъдъі|5
твоеѧ|5
не|5
съкръіхъ|5
въ|5
срд҃ці|5
моемъ|5
рѣснотѫ|5
твоѭ|5
і|5
сп҃нье|5
твое|5
рѣхъ|5
не|5
потаіхъ|5
мілості|5
твоеѧ|5
і|5
рѣснотъі|5
твоеѧ|5
отъ|5
сонъма|5
мьнога|5
тъі|5
же|5
г҃і|5
не|5
оудалі|5
щедротъ|5
твоіхъ|5
отъ|5
мене|5
мілостъ|5
твоѣ|5
і|5
рѣснота|5
твоѣ|5
въінѫ|5
застѫпісте|5
мѧ|5
ѣко|5
одръжашѧ|5
мѧ|5
зълаа|5
імъже|5
нѣстъ|5
чісла|5
ѧсѧ|5
мѧ|5
безаконнъѣ|5
моѣ|5
і|5
не|5
възмогъ|5
зърѣті|5
оумножішѧ|5
сѧ|5
паче|5
власъ|5
главъі|5
моеѧ|5
і|5
срд҃це|5
мое|5
оставі|5
мѧ|5
благоволі|5
г҃і|5
ізбавіті|5
мѧ|5
гі҃|5
на|5
помощь|5
моѭ|5
прізърі|5
да|5
постъідѧтъ|5
сѧ|5
і|5
посрамлѣѭтъ|5
сѧ|5
вькоупѣ|5
іскѫщеі|5
дш҃ѧ|5
моеѧ|5
ізѧті|5
ѭ|5
да|5
възвратѧтъ|5
сѧ|5
въспѧтъ|5
і|5
постъідѧтъ|5
сѧ|5
хотѧщеі|5
мнѣ|5
зъло|5
да|5
пріімѫтъ|5
абъе|5
стоудъ|5
своі|5
гл҃ѫщеі|5
мнѣ|5
благо|5
же|5
благо|5
же|5
да|5
въздрадоуѭтъ|5
сѧ|5
і|5
възвеселѧтъ|5
сѧ|5
въсі|5
іскѫщеі|5
тебѣ|5
г҃і|5
і|5
рекѫтъ|5
въіінѫ|5
възвелічітъ|5
сѧ|5
г҃ъ|5
любѧщеі|5
сп҃нье|5
твое|5
азъ|5
же|5
ніщъ|5
есмъ|5
і|5
оубогъ|5
г҃ъ|5
пріѣетъ|5
мі|5
помощънікъ|5
моі|5
і|5
защітітелъ|5
моі|5
тъі|5
есі|5
бж҃е|5
моі|5
не|5
замѫді|5
м҃|5
слав|5
въ|5
концъ|5
псалмъ|5
да҃д҃ов҃ъ|5
блаженъ|5
разоумѣваѧ|5
на|5
ніща|5
і|5
на|5
оубога|5
въ|5
денъ|5
лютъ|5
ізбавітъ|5
і|5
г҃ь|5
гь҃|5
съхранітъ|5
і|5
і|5
жівітъ|5
і|5
і|5
оублажітъ|5
і|5
на|5
землі|5
і|5
не|5
прѣдастъ|5
его|5
вь|5
рѫцѣ|5
врагомъ|5
его|5
гъ҃|5
поможетъ|5
емоу|5
на|5
дрѣ|5
болѣзні|5
его|5
въсе|5
ложе|5
его|5
обратілъ|5
естъ|5
въ|5
недѫгъ|5
его|5
азъ|5
рѣхъ|5
г҃і|5
помілоуі|5
мѧ|5
і|5
ісцѣлі|5
дш҃ѫ|5
моѭ|5
ѣко|5
съгрѣшіхъ|5
тебѣ|5
вразі|5
моі|5
рѣшѧ|5
зълаѣ|5
мнѣ|5
когда|5
оумъретъ|5
і|5
погъібнетъ|5
імѧ|5
его|5
і|5
въсхождаше|5
відѣтъ|5
соуе|5
гл҃аше|5
срд҃це|5
его|5
собьра|5
безаконенье|5
себѣ|5
і|5
ісхождааше|5
вонъ|5
і|5
гл҃аше|5
въкоупѣ|5
на|5
мѧ|5
шьпътаахѫ|5
всі|5
вразі|5
моі|5
на|5
мѧ|5
помъішлѣахѫ|5
зълаа|5
мнѣ|5
слово|5
законопрѣпьно|5
възложішѧ|5
на|5
мѧ|5
еда|5
съпѧі|5
не|5
пріложітъ|5
въскръснѫті|5
ібо|5
члв҃къ|5
міра|5
моего|5
на|5
нъже|5
оупъвахъ|5
ѣдъіі|5
хлѣбъі|5
моѧ|5
възвелічілъ|5
есть|5
на|5
мѧ|5
ковъ|5
тъі|5
же|5
г҃і|5
помілуі|5
мѧ|5
і|5
въскрѣсі|5
мѧ|5
і|5
въздамъ|5
імъ|5
о|5
семъ|5
познахъ|5
ѣко|5
не|5
въсхотѣ|5
мѧ|5
ѣко|5
не|5
въздрадоуетъ|5
сѧ|5
врагъ|5
моі|5
о|5
мнѣ|5
мѧ|5
же|5
за|5
незобѫ|5
моѭ|5
пріѧтъ|5
і|5
оутвръділъ|5
мѧ|5
есі|5
прѣдъ|5
тобѫѭ|5
въ|5
вѣкъ|5
блг҃нъ|5
г҃ъ|5
б҃ъ|5
ііл҃въ|5
отъ|5
вѣка|5
і|5
до|5
вѣка|5
бѫдетъ|5
бѫдетъ|5
въ|5
концъ|5
разоумъ|5
сно҃въ|5
корѣовъ|5
псалмъ|5
м҃|5
а|5
імьже|5
образомъ|5
жѧдаетъ|5
еленъ|5
на|5
істочънікъі|5
водьнъіѧ|5
тако|5
желаетъ|5
дш҃а|5
моѣ|5
къ|5
тебѣ|5
бж҃е|5
въждѧда|5
дш҃а|5
моѣ|5
къ|5
б҃оу|5
крѣпъкоуемоу|5
і|5
жівѫщоуемоу|5
къгда|5
прідѫ|5
і|5
ѣвлѭ|5
сѧ|5
ліцоу|5
бж҃ью|5
бъішѧ|5
слъзъі|5
моѧ|5
мнѣ|5
хлѣбъ|5
денъ|5
і|5
нощь|5
егда|5
гл҃аахѫ|5
мнѣ|5
на|5
вьсѣкъ|5
денъ|5
къде|5
естъ|5
б҃ъ|5
твоі|5
сі|5
помѧнѫхъ|5
і|5
ізліѣхъ|5
на|5
мѧ|5
дш҃ѭ|5
моѭ|5
ѣко|5
проідѫ|5
сквозѣ|5
мѣсто|5
крова|5
дівъна|5
домоу|5
бж҃ъѣ|5
въ|5
гласѣ|5
радованьѣ|5
і|5
ісповѣданьѣ|5
шоума|5
празъноуѭщаго|5
въскѫѭ|5
печалъна|5
есі|5
дш҃е|5
моѣ|5
і|5
въскѫѭ|5
съмѫщаеші|5
мѧ|5
оупъваі|5
б҃а|5
ѣко|5
ісповѣмъ|5
сѧ|5
емоу|5
сп҃нъе|5
лілю|5
моему|5
і|5
б҃ъ|5
моі|5
въ|5
мнѣ|5
самомоу|5
дш҃а|5
моѣ|5
съмѧте|5
сѧ|5
сего|5
раді|5
помѧнѫхъ|5
тѧ|5
отъ|5
землѧ|5
іорданъскъі|5
і|5
оръмоунъскъі|5
отъ|5
горъі|5
малъі|5
бездъна|5
бездънѫ|5
прізъіваетъ|5
въ|5
гласъ|5
хлѧбеі|5
твоіхъ|5
въсѧ|5
въісотъі|5
твоѧ|5
і|5
влънъі|5
твоѧ|5
по|5
мнѣ|5
прѣідѫ|5
въ|5
денъ|5
заповѣстъ|5
г҃ъ|5
мілостъ|5
своѭ|5
і|5
нощьѭ|5
пѣснъ|5
его|5
отъ|5
мне|5
молітва|5
б҃оу|5
жівота|5
моего|5
рекѫ|5
б҃оу|5
застѫпьнікъ|5
моі|5
есі|5
почьто|5
мѧ|5
забъі|5
въскѫѭ|5
сѣтоуѧ|5
хождѫ|5
отъ|5
печалі|5
врага|5
моего|5
егда|5
съкроушаахѫ|5
сѧ|5
кості|5
моѧ|5
поношаахѫ|5
мі|5
вразі|5
моі|5
егда|5
гл҃аахѫ|5
мнѣ|5
на|5
въсѣкъ|5
денъ|5
къде|5
естъ|5
б҃ъ|5
твоі|5
въскѫѭ|5
печалъна|5
есі|5
дш҃е|5
моѣ|5
і|5
въскѫѭ|5
съмѫщаеші|5
мѧ|5
оупьваі|5
на|5
б҃а|5
ѣко|5
ісповѣмъ|5
сѧ|5
емоу|5
сп҃нье|5
ліцоу|5
моемоу|5
і|5
б҃ъ|5
моі|5
м҃|5
в|5
без|5
напъсанъѣ|5
сѫді|5
мі|5
бж҃е|5
і|5
расѫді|5
пьрѭ|5
моѭ|5
отъ|5
ѧзъіка|5
не|5
прѣдна|5
отъ|5
чл҃вка|5
неправедъна|5
і|5
лъстіва|5
ізбаві|5
мѧ|5
ѣко|5
тъі|5
есі|5
бж҃е|5
крѣпостъ|5
моѣ|5
въскѫѭ|5
отърінѫ|5
мѧ|5
і|5
въскѫѭ|5
сѣтоуѧ|5
хождѫ|5
егда|5
сътѫжаетъ|5
мі|5
врагъ|5
посълі|5
свѣтъ|5
твоі|5
і|5
рѣснотѫ|5
твоѭ|5
та|5
мѧ|5
наставісте|5
і|5
въвѣсте|5
і|5
въвѣсте|5
мѧ|5
въ|5
горѫ|5
ст҃ѫѭ|5
твоѭ|5
і|5
вь|5
села|5
твоѣ|5
і|5
вънідѫ|5
къ|5
алтарю|5
бж҃ю|5
къ|5
б҃оу|5
велѧщоумоу|5
юностъ|5
моѭ|5
ісповѣмъ|5
сѧ|5
тебѣ|5
въ|5
гѫслехъ|5
бж҃е|5
бж҃е|5
моі|5
въскѫѭ|5
пріскръбъна|5
есі|5
дш҃е|5
моѣ|5
і|5
въскѫѭ|5
съмѫщаеші|5
мѧ|5
оупъваі|5
на|5
б҃а|5
ѣко|5
ісповѣмъ|5
сѧ|5
емоу|5
сп҃нье|5
ліцоу|5
моемоу|5
і|5
б҃ъ|5
моі|5
слав|5
въ|5
конецъ|5
разоумъ|5
сн҃овъ|5
корѣовъ|5
псаслмъ|5
м҃|5
г|5
бж҃е|5
оушіма|5
наші|5
оуслъішахомъ|5
оц҃і|5
наші|5
повѣдѣшѧ|5
намъ|5
дѣло|5
еже|5
съдѣла|5
во|5
дьні|5
іхъ|5
во|5
дъні|5
пръвъіѧ|5
рѫка|5
твоѣ|5
ѧзъікъі|5
потрѣбі|5
і|5
насаділъ|5
ѧ|5
есі|5
оузълобі|5
люді|5
въііглъна|5
ѧ|5
не|5
орѫжьемъ|5
бо|5
своімъ|5
наслѣдішѧ|5
землѭ|5
і|5
мъішьца|5
іхъ|5
не|5
сп҃е|5
іхъ|5
нъ|5
десніца|5
твоѣ|5
і|5
мъішьца|5
твоѣ|5
просвѣщенье|5
ліца|5
твоего|5
ѣко|5
благоізволі|5
в|5
ніхъ|5
тъі|5
есі|5
самъ|5
цр҃ъ|5
моі|5
і|5
б҃ъ|5
моі|5
заповѣдаѧ|5
спн҃ьѣ|5
іѣковлѣ|5
о|5
тебѣ|5
врагъі|5
нашѧ|5
ізбодемъ|5
рогъі|5
і|5
о|5
імені|5
твоемъ|5
оунічъжімъ|5
въстаѭщѧѧ|5
на|5
нъі|5
не|5
на|5
лѫкъ|5
бо|5
і|5
моі|5
оупьваѭ|5
і|5
орѫжье|5
мое|5
не|5
сп҃тъ|5
мне|5
сп҃аслъ|5
бо|5
нъі|5
есі|5
отъ|5
сътѫжаѭщііхъ|5
намъ|5
і|5
ненавідѧщѧѧ|5
насъ|5
пострѣбілъ|5
есі|5
о|5
бз҃ѣ|5
похвалімъ|5
сѧ|5
вьсъ|5
денъ|5
і|5
о|5
імені|5
твоемъ|5
ісповѣмъ|5
сѧ|5
въ|5
вѣкъ|5
діѣпсал|5
нъінѣ|5
же|5
отърінѫ|5
посрамі|5
нъі|5
і|5
не|5
ізідеші|5
бж҃е|5
въ|5
сілахь|5
нашіхъ|5
възвратілъ|5
нъі|5
есі|5
въспѧтъ|5
прі|5
вразѣхъ|5
нашіхъ|5
і|5
ненавідѧщеі|5
насъ|5
расхъіщаахѫ|5
себѣ|5
далъ|5
нъі|5
есі|5
ѣко|5
овъцѧ|5
сънѣді|5
і|5
въ|5
ѧзъіцѣхъ|5
расѣалъ|5
нъі|5
есі|5
продастъ|5
люді|5
своѧ|5
бес|5
цѣнъі|5
і|5
не|5
бѣ|5
множъства|5
во|5
вьскліцанііхъ|5
нашіхъ|5
положілъ|5
нъі|5
есі|5
поношень|5
сѫсѣдомъ|5
нашімъ|5
подрѣжанье|5
і|5
порѫганъе|5
сѫщіімъ|5
окръстъ|5
насъ|5
положілъ|5
нъі|5
есі|5
въ|5
прітъчѫ|5
въ|5
ѧзъіцѣхъ|5
покъіванье|5
главъі|5
въ|5
людехъ|5
въсъ|5
денъ|5
срамъ|5
моі|5
прѣдъ|5
мнѫѭ|5
естъ|5
і|5
стоудъ|5
ліца|5
моего|5
кръі|5
мѧ|5
отъ|5
гласа|5
поносѧщаго|5
і|5
оклеветаваѭщаго|5
отъ|5
ліца|5
вражіѣ|5
ізгонѧщаго|5
сі|5
въсѣ|5
прідѫ|5
на|5
нъі|5
і|5
не|5
забъіхомъ|5
тебе|5
і|5
не|5
прѣврѣдіхомъ|5
въ|5
завѣтѣ|5
твоемъ|5
і|5
не|5
остѫпі|5
въспѧтъ|5
срд҃це|5
наше|5
і|5
оуклонілъ|5
есі|5
стъзѧ|5
нашѧ|5
отъ|5
пѫті|5
твоего|5
ѣко|5
съмѣрілъ|5
нъі|5
есі|5
на|5
мѣстѣ|5
озълобленьѣ|5
і|5
прікръі|5
нъі|5
сѣнъ|5
съмрътьнаа|5
аще|5
забъіхомъ|5
імѧ|5
б҃а|5
нашего|5
і|5
аще|5
въздѣхомъ|5
рѫкъі|5
нашѧ|5
къ|5
б҃оу|5
ждемоу|5
не|5
б҃ъ|5
лі|5
възіщетъ|5
сіхъ|5
тъ|5
бо|5
ізвѣстъ|5
таіна|5
срд҃ца|5
ѣко|5
тебе|5
раді|5
оумръщваѣемі|5
есмъ|5
вьсь|5
денъ|5
вьмѣнішѧ|5
нъі|5
ѣко|5
овъцѧ|5
на|5
заколенье|5
въстані|5
въскѫѭ|5
съпіші|5
г҃і|5
вьскръсні|5
і|5
не|5
отъріні|5
до|5
конца|5
въ҃скѫѭ|5
ліце|5
твое|5
отъвращаеші|5
забъіваеші|5
ніщетѫ|5
нашѫ|5
і|5
печаль|5
наѭ|5
ѣко|5
съмѣрі|5
сѧ|5
въ|5
пръсть|5
дш҃а|5
наша|5
прільпе|5
земі|5
ѫтроба|5
наша|5
въскръсні|5
г҃і|5
помозі|5
намъ|5
і|5
ізбаві|5
нъі|5
імені|5
твоего|5
раді|5
в|5
конць|5
о|5
ізмѣноуѭщіхъ|5
сн҃овъ|5
корѣовъ|5
въ|5
разоумъ|5
пѣс|5
о|5
възлюбленѣмъ|5
м҃҃|5
д|5
отърігнѫ|5
срд҃це|5
мое|5
слобво|5
благо|5
гл҃ѭ|5
азъ|5
дѣла|5
моѣ|5
цр҃ві|5
ѧзъікъ|5
моі|5
тръстъ|5
къніжъніка|5
ѧдропішьца|5
красънѣіша|5
добротоѭ|5
паче|5
сн҃ъ|5
чл҃вчъ|5
ізліѣ|5
сѧ|5
благодѣтъ|5
оустънахъ|5
твоіхъ|5
сего|5
раді|5
бл҃г|5
тѧ|5
б҃ъ|5
въ|5
вѣкъ|5
прѣпоѣші|5
сѧ|5
ѫрѫжъемъ|5
твоімъ|5
по|5
бедрѣ|5
твоеі|5
сільне|5
красотоѭ|5
твоеѭ|5
і|5
добротоѭ|5
твоеѭ|5
і|5
налѧці|5
і|5
спѣі|5
цр҃ствоуі|5
рѣснотъі|5
раді|5
і|5
кротості|5
і|5
правъдъ|5
і|5
наставітъ|5
тѧ|5
дівьно|5
десніца|5
твоѣ|5
стрѣлъі|5
твоѧ|5
ізощренъі|5
сілъне|5
людье|5
подъ|5
тобоѭ|5
падѫтъ|5
въ|5
ср҃дці|5
врагъ|5
цр҃ъ|5
прѣстолъ|5
твоі|5
бж҃е|5
въ|5
вѣкъ|5
вѣка|5
жезлъ|5
правості|5
жезлъ|5
цр҃ъства|5
твоего|5
възлюбілъ|5
есі|5
правьдѫ|5
і|5
възненавідѣ|5
безаконеніе|5
сего|5
раді|5
помаза|5
тѧ|5
б҃ъ|5
б҃ъ|5
твоі|5
олѣімъ|5
радості|5
паче|5
прічѧстънікъ|5
твоіхъ|5
змръна|5
і|5
стактъ|5
і|5
касіѣ|5
отъ|5
різъ|5
твоіхъ|5
отъ|5
варьі|5
словенъіхъ|5
із|5
ніхъже|5
възвеселішѧ|5
тѧ|5
дъщері|5
цр҃ъ|5
въ|5
чъсті|5
твоеі|5
прѣдъста|5
цр҃ца|5
о|5
десноѭ|5
тебе|5
въ|5
різахъ|5
позлащенахъ|5
одѣна|5
прѣкоущена|5
слъіші|5
дъщі|5
і|5
віждъ|5
і|5
пріклоні|5
оухо|5
твое|5
і|5
забѫді|5
люді|5
твоѧ|5
і|5
домъ|5
оц҃а|5
твоего|5
і|5
въсхощетъ|5
цр҃ъ|5
добротѣ|5
твоеі|5
ѣко|5
тъ|5
естъ|5
г҃ъ|5
б҃ъ|5
твоі|5
і|5
поклоніші|5
сѧ|5
емоу|5
і|5
дъщі|5
турова|5
съ|5
даръі|5
ліцоу|5
твоемоу|5
помолѧтъ|5
сѧ|5
богаті|5
людье|5
въсѣ|5
слава|5
дъщері|5
цр҃і|5
вънѫтръѫдоу|5
трѣснъі|5
златъі|5
одѣна|5
прѣкоущена|5
пріведѫтъ|5
сѧ|5
цр҃ю|5
дѣвъі|5
по|5
неі|5
і|5
іскрънѧѧ|5
еі|5
пріведѫтъ|5
сѧ|5
по|5
тебѣ|5
пріведѫтъ|5
сѧ|5
въ|5
веселье|5
радості|5
пріведѫ|5
сѧ|5
вь|5
цркъвъ|5
цр҃ѭ|5
въ|5
оц҃ъ|5
твоіхъ|5
мѣсто|5
бъішѧ|5
снові|5
твоі|5
поставіші|5
ѧ|5
кънѧзѧ|5
по|5
вьсеі|5
землі|5
помѧнѫтъ|5
імѧ|5
твое|5
во|5
вьсѣкомъ|5
родѣ|5
і|5
родѣ|5
сего|5
раді|5
людье|5
ісповѣдѧтъ|5
сѧ|5
тебѣ|5
въ|5
вѣкъ|5
і|5
въ|5
вѣкъ|5
вѣка|5
въ|5
концъ|5
о|5
сн҃хъ|5
корѣовѣхъ|5
о|5
таінъііхъ|5
псалмъ|5
м҃|5
е|5
бъ҃|5
намъ|5
прібѣжіще|5
і|5
сіла|5
помощънікъ|5
въ|5
скръбехъ|5
обрѣтъшіхъ|5
нъі|5
зѣло|5
сего|5
раді|5
не|5
оубоімъ|5
сѧ|5
егда|5
съмѫщаетъ|5
сѧ|5
землѣ|5
і|5
прѣлагаѭтъ|5
сѧ|5
горъі|5
въ|5
ср҃дца|5
моръскаа|5
въшоумѣшѧ|5
і|5
съмѫтішѧ|5
сѧ|5
водъі|5
іхъ|5
съмѧсѧ|5
сѧ|5
горъі|5
крѣпостъѭ|5
его|5
рѣчъна|5
оустръмленьѣ|5
веселѧтъ|5
града|5
бж҃іѣ|5
ст҃ілъ|5
естъ|5
село|5
свое|5
въішьнеі|5
бъ҃|5
посрѣдѣ|5
его|5
не|5
подвіжітъ|5
сѧ|5
поможетъ|5
емоу|5
б҃ъ|5
оутро|5
за|5
оутра|5
съмѧсѧ|5
сѧ|5
ѧзъіці|5
і|5
оуклонішѧ|5
сѧ|5
цр҃ствіѣ|5
дастъ|5
глась|5
своі|5
въішьнеі|5
і|5
потрѧсе|5
сѧ|5
землѣ|5
гъ҃|5
сілъ|5
съ|5
намі|5
застѫпьнікъ|5
нашъ|5
б҃ъ|5
іѣковлъ|5
прідѣте|5
і|5
відіте|5
дѣла|5
бж҃ъѣ|5
ѣже|5
положі|5
чоудеса|5
земі|5
отъемлѧ|5
брані|5
до|5
конець|5
землѧ|5
лѫкъ|5
съкроушітъ|5
і|5
съломітъ|5
орѫжьѣ|5
і|5
щітъі|5
съжежетъ|5
огнемъ|5
оупразніте|5
сѧ|5
і|5
разоумѣіте|5
ѣко|5
азъ|5
есмъ|5
б҃ъ|5
възнесѫ|5
сѧ|5
въ|5
ѧзъіцѣхъ|5
і|5
възнесѫ|5
сѧ|5
на|5
землі|5
гъ҃|5
сілъ|5
съ|5
намі|5
застѫпьнікъ|5
нашъ|5
б҃ъ|5
іѣковлъ|5
слав|5
ѣдіна|5
м҃|5
з|5
въ|5
конць|5
о|5
сно҃хъ|5
корѣовѣхъ|5
псалмъ|5
вьсі|5
ѧзъіці|5
въсплещѣте|5
рѫкама|5
въсклікнѣте|5
б҃оу|5
гласомъ|5
радості|5
ѣко|5
г҃ъ|5
въішьнеі|5
страшенъ|5
цр҃ь|5
велеі|5
по|5
вьсеі|5
землі|5
покорі|5
люді|5
намъ|5
і|5
ѧзъікъі|5
подъ|5
ногъі|5
нашѧ|5
ізбръра|5
въ|5
насъ|5
достоѣнье|5
сбѣ|5
добротѫ|5
іѣковлѭ|5
ѭже|5
възлюбі|5
възіде|5
б҃ъ|5
во|5
вьсклікновеньі|5
гъ҃|5
въ|5
гласѣ|5
трѫбьнѣ|5
поіте|5
б҃оу|5
нашемоу|5
поіте|5
поіте|5
цр҃ю|5
нашемоу|5
поіте|5
ѣко|5
цр҃ъ|5
велеі|5
по|5
вьсеі|5
землі|5
б҃ъ|5
поіте|5
разоумьно|5
въцр҃і|5
сѧ|5
б҃ъ|5
надъ|5
вьсѣмі|5
ѧзъікъі|5
бъ҃|5
сѣдітъ|5
на|5
прѣстолѣ|5
ст҃ѣмъ|5
своемъ|5
кънѧзі|5
людъсціі|5
събърашѧ|5
сѧ|5
съ|5
бм҃ъ|5
авраамлемъ|5
ѣко|5
бо҃у|5
крѣпці|5
землі|5
зѣло|5
възнѣсѧ|5
сѧ|5
псалмъ|5
пѣсні|5
сн҃овъ|5
корѣовъ|5
во|5
въторѫѫ|5
соботѣ|5
м҃|5
з|5
вельі|5
г҃ъ|5
і|5
хваленъ|5
зѣло|5
въ|5
градѣ|5
б҃а|5
нашего|5
въ|5
горѣ|5
с҃тѣі|5
его|5
благокоренньмъ|5
радованъімъ|5
въсеѧ|5
землѧ|5
горъі|5
сіонъскъі|5
ребра|5
сѣверова|5
градъ|5
цр҃ѣ|5
велікааго|5
бъ҃|5
въ|5
варъхъ|5
его|5
знаемъ|5
естъ|5
егда|5
застѫпаетъ|5
і|5
ѣко|5
се|5
цр҃і|5
земні|5
собьрашѧ|5
сѧ|5
сънідѫ|5
сѧ|5
въкоупѣ|5
ті|5
відѣвъше|5
тако|5
дівішѧ|5
сѧ|5
съмѧсѧ|5
сѧ|5
подвіжашѧ|5
сѧ|5
трепетъ|5
пріѧтъ|5
ѧ|5
тоу|5
болѣзнъ|5
ѣко|5
раждаѭщі|5
дх҃мъ|5
боуръномъ|5
съкроушітъ|5
кораблѧ|5
таръсісъскъіѧ|5
ѣкоже|5
слъішахомъ|5
тако|5
і|5
відѣхо|5
въ|5
градѣ|5
г҃ѣ|5
сілъ|5
въ|5
градѣ|5
б҃а|5
нашего|5
бъ҃|5
основа|5
і|5
въ|5
вѣкъ|5
діѣпсал|5
пріѧсомъ|5
бж҃е|5
мілостъ|5
