wiki_form|generated_match|lcs_match|match_desinence_idx|lcs_infl_class|oes_lemma|match_code
успе́ниях||||nt_jo|Nbусъпение|0
у́стье|устье|ustьje|43|nt_jo|Nbустие|1
у́стья|устья|ustьjǢ|45|nt_jo|Nbустие|1
у́стий||||nt_jo|Nbустие|0
у́стьев||||nt_jo|Nbустие|0
у́стью|устью|ustьju|46|nt_jo|Nbустие|1
у́стьям|устьям|ustьjǢmъ|60|nt_jo|Nbустие|1
у́стьем|устьем|ustьjEmь|48|nt_jo|Nbустие|1
у́стьями|устьями|ustьjǢmi|62|nt_jo|Nbустие|1
у́стьи|устьи|ustьji|47|nt_jo|Nbустие|1
у́стьях|устьях|ustьjǢxъ|61|nt_jo|Nbустие|1
устремле́ние||||nt_jo|Nbустрьмление|0
устремле́ния||||nt_jo|Nbустрьмление|0
устремле́ний||||nt_jo|Nbустрьмление|0
устремле́нию||||nt_jo|Nbустрьмление|0
устремле́ниям||||nt_jo|Nbустрьмление|0
устремле́нием||||nt_jo|Nbустрьмление|0
устремле́ниями||||nt_jo|Nbустрьмление|0
устремле́нии||||nt_jo|Nbустрьмление|0
устремле́ниях||||nt_jo|Nbустрьмление|0
устремлю́||||40|V-устрьмити|0
устреми́м||||40|V-устрьмити|0
устреми́шь||||40|V-устрьмити|0
устреми́те||||40|V-устрьмити|0
устреми́т||||40|V-устрьмити|0
устремя́т||||40|V-устрьмити|0
устреми́л||||40|V-устрьмити|0
устреми́ли||||40|V-устрьмити|0
устреми́ла||||40|V-устрьмити|0
устреми́ло||||40|V-устрьмити|0
устреми́мте||||40|V-устрьмити|0
устреми́||||40|V-устрьмити|0
устреми́вший||||40|V-устрьмити|0
устремлённый||||40|V-устрьмити|0
устреми́в||||40|V-устрьмити|0
устреми́вши||||40|V-устрьмити|0
устремить||||40|V-устрьмити|0
утвержу́|утвержу|utvṝђǫ|1|40|V-утвьрдити|1
утверди́м|утвердим|utvṝdimъ|7|40|V-утвьрдити|1
утверди́шь|утвердишь|utvṝdišь|2|40|V-утвьрдити|1
утверди́те|утвердите|utvṝdite|6|40|V-утвьрдити|1
утверди́т|утвердит|utvṝditQ|3|40|V-утвьрдити|1
утвердя́т|утвердят|utvṝdętQ|9|40|V-утвьрдити|1
утверди́л|утвердил|utvṝdilъ|40|40|V-утвьрдити|1
утверди́ли|утвердили|utvṝdili|148|40|V-утвьрдити|1
утверди́ла|утвердила|utvṝdila|146|40|V-утвьрдити|1
утверди́ло|утвердило|utvṝdilo|147|40|V-утвьрдити|1
утверди́мте||||40|V-утвьрдити|0
утверди́|утверди|utvṝdi|11|40|V-утвьрдити|1
утверди́вший|утвердивший|utvṝdivъšьjь|150|40|V-утвьрдити|1
утверждённый|утвержденный|utvṝђenьnъjь|151|40|V-утвьрдити|1
утверди́в|утвердив|utvṝdivъ|39|40|V-утвьрдити|1
утверди́вши|утвердивши|utvṝdivъši|149|40|V-утвьрдити|1
утвердить|утвердить|utvṝditi|43|40|V-утвьрдити|1
утвержда́ю|утверждаю|utvṝђǢjǫ|1|54|V-утвьржати|1
утвержда́ем|утверждаем|utvṝђǢjemъ|7|54|V-утвьржати|1
утвержда́ешь|утверждаешь|utvṝђǢješь|2|54|V-утвьржати|1
утвержда́ете|утверждаете|utvṝђǢjete|6|54|V-утвьржати|1
утвержда́ет|утверждает|utvṝђǢjetQ|3|54|V-утвьржати|1
утвержда́ют|утверждают|utvṝђǢjǫtQ|9|54|V-утвьржати|1
утвержда́л|утверждал|utvṝђǢlъ|40|54|V-утвьржати|1
утвержда́ли|утверждали|utvṝђǢli|148|54|V-утвьржати|1
утвержда́ла|утверждала|utvṝђǢla|146|54|V-утвьржати|1
утвержда́ло|утверждало|utvṝђǢlo|147|54|V-утвьржати|1
утвержда́й||||54|V-утвьржати|0
утвержда́йте||||54|V-утвьржати|0
утвержда́ющий|утверждающий|utvṝђǢjǫћьjь|145|54|V-утвьржати|1
утвержда́вший|утверждавший|utvṝђǢvъšьjь|150|54|V-утвьржати|1
утвержда́емый|утверждаемый|utvṝђǢjemъjь|152|54|V-утвьржати|1
утвержда́я|утверждая|utvṝђǢję|37|54|V-утвьржати|1
утвержда́в|утверждав|utvṝђǢvъ|39|54|V-утвьржати|1
утвержда́вши|утверждавши|utvṝђǢvъši|149|54|V-утвьржати|1
утверждать|утверждать|utvṝђǢti|43|54|V-утвьржати|1
утвержде́ние||||nt_jo|Nbутвьржение|0
утвержде́ния||||nt_jo|Nbутвьржение|0
утвержде́ний||||nt_jo|Nbутвьржение|0
утвержде́нию||||nt_jo|Nbутвьржение|0
утвержде́ниям||||nt_jo|Nbутвьржение|0
утвержде́нием||||nt_jo|Nbутвьржение|0
утвержде́ниями||||nt_jo|Nbутвьржение|0
утвержде́нии||||nt_jo|Nbутвьржение|0
утвержде́ниях||||nt_jo|Nbутвьржение|0
у́тка|утка|ǫtъka|22|fem_a|Nbутъка|1
у́тки|утки|ǫtъky|24|fem_a|Nbутъка|1
у́ток|уток|ǫtъkъ|38|fem_a|Nbутъка|1
у́тке|утке|ǫtъkě|25|fem_a|Nbутъка|1
у́ткам|уткам|ǫtъkamъ|39|fem_a|Nbутъка|1
у́тку|утку|ǫtъkǫ|23|fem_a|Nbутъка|1
у́ткой|уткой|ǫtъkojǫ|27|fem_a|Nbутъка|1
у́ткою|уткою|ǫtъkojǫ|27|fem_a|Nbутъка|1
у́тками|утками|ǫtъkami|41|fem_a|Nbутъка|1
у́тках|утках|ǫtъkaxъ|40|fem_a|Nbутъка|1
у́тренний||||adj_soft|A-утрьнии|0
у́треннее||||adj_soft|A-утрьнии|0
у́тренняя||||adj_soft|A-утрьнии|0
у́тренние||||adj_soft|A-утрьнии|0
у́треннего||||adj_soft|A-утрьнии|0
у́тренней||||adj_soft|A-утрьнии|0
у́тренних||||adj_soft|A-утрьнии|0
у́треннему||||adj_soft|A-утрьнии|0
у́тренним||||adj_soft|A-утрьнии|0
у́треннюю||||adj_soft|A-утрьнии|0
у́треннею||||adj_soft|A-утрьнии|0
у́тренними||||adj_soft|A-утрьнии|0
у́треннем||||adj_soft|A-утрьнии|0
у́тренен||||adj_soft|A-утрьнии|0
у́тренне||||adj_soft|A-утрьнии|0
у́трення||||adj_soft|A-утрьнии|0
у́тренни||||adj_soft|A-утрьнии|0
уче́ние||||nt_jo|Nbучение|0
уче́ния||||nt_jo|Nbучение|0
уче́ний||||nt_jo|Nbучение|0
уче́нию||||nt_jo|Nbучение|0
уче́ниям||||nt_jo|Nbучение|0
уче́нием||||nt_jo|Nbучение|0
уче́ниями||||nt_jo|Nbучение|0
уче́нии||||nt_jo|Nbучение|0
уче́ниях||||nt_jo|Nbучение|0
фря́жский||||adj_hard|A-фряжьскыи|0
фря́жское|фряжское|fręžьskoje|43|adj_hard|A-фряжьскыи|1
фря́жская|фряжская|fręžьskajǢ|22|adj_hard|A-фряжьскыи|1
фря́жские|фряжские|fręžьskyję̌|15|adj_hard|A-фряжьскыи|1
фря́жского|фряжского|fręžьskogo|3|adj_hard|A-фряжьскыи|1
фря́жской|фряжской|fręžьskъjь|1|adj_hard|A-фряжьскыи|1
фря́жских|фряжских|fręžьskyxъ|17|adj_hard|A-фряжьскыи|1
фря́жскому|фряжскому|fręžьskomu|4|adj_hard|A-фряжьскыи|1
фря́жским|фряжским|fręžьskymь|6|adj_hard|A-фряжьскыи|1
фря́жскую|фряжскую|fręžьskǫjǫ|23|adj_hard|A-фряжьскыи|1
фря́жскою|фряжскою|fręžьskojǫ|27|adj_hard|A-фряжьскыи|1
фря́жскими|фряжскими|fręžьskymi|20|adj_hard|A-фряжьскыи|1
фря́жском|фряжском|fręžьskomь|5|adj_hard|A-фряжьскыи|1
хи́щник|хищник|xyћьnikъ|1|masc_o|Nbхыщьникъ|1
хи́щники|хищники|xyћьniki|15|masc_o|Nbхыщьникъ|1
хи́щника|хищника|xyћьnika|3|masc_o|Nbхыщьникъ|1
хи́щников|хищников|xyћьnikovъ|17|masc_o|Nbхыщьникъ|1
хи́щнику|хищнику|xyћьniku|4|masc_o|Nbхыщьникъ|1
хи́щникам|хищникам|xyћьnikamъ|18|masc_o|Nbхыщьникъ|1
хи́щником|хищником|xyћьnikOmь|6|masc_o|Nbхыщьникъ|1
хи́щниками|хищниками|xyћьnikami|20|masc_o|Nbхыщьникъ|1
хи́щнике|хищнике|xyћьnikě|5|masc_o|Nbхыщьникъ|1
хи́щниках|хищниках|xyћьnikaxъ|19|masc_o|Nbхыщьникъ|1
хле́бный||||adj_hard|A-хлѣбьныи|0
хле́бное|хлебное|xlěbьnoje|43|adj_hard|A-хлѣбьныи|1
хле́бная|хлебная|xlěbьnajǢ|22|adj_hard|A-хлѣбьныи|1
хле́бные|хлебные|xlěbьnyję̌|15|adj_hard|A-хлѣбьныи|1
хле́бного|хлебного|xlěbьnogo|3|adj_hard|A-хлѣбьныи|1
хле́бной|хлебной|xlěbьnъjь|1|adj_hard|A-хлѣбьныи|1
хле́бных|хлебных|xlěbьnyxъ|17|adj_hard|A-хлѣбьныи|1
хле́бному|хлебному|xlěbьnomu|4|adj_hard|A-хлѣбьныи|1
хле́бным|хлебным|xlěbьnymь|6|adj_hard|A-хлѣбьныи|1
хле́бную|хлебную|xlěbьnǫjǫ|23|adj_hard|A-хлѣбьныи|1
хле́бною|хлебною|xlěbьnojǫ|27|adj_hard|A-хлѣбьныи|1
хле́бными|хлебными|xlěbьnymi|20|adj_hard|A-хлѣбьныи|1
хле́бном|хлебном|xlěbьnomь|5|adj_hard|A-хлѣбьныи|1
хле́бен|хлебен|xlěbьnъ|7|adj_hard|A-хлѣбьныи|1
хле́бно|хлебно|xlěbьno|49|adj_hard|A-хлѣбьныи|1
хле́бна|хлебна|xlěbьna|8|adj_hard|A-хлѣбьныи|1
хле́бны|хлебны|xlěbьny|21|adj_hard|A-хлѣбьныи|1
хле́бник|хлебник|xlěbьnikъ|1|masc_o|Nbхлѣбьникъ|1
хле́бники|хлебники|xlěbьniki|15|masc_o|Nbхлѣбьникъ|1
хле́бника|хлебника|xlěbьnika|3|masc_o|Nbхлѣбьникъ|1
хле́бников|хлебников|xlěbьnikovъ|17|masc_o|Nbхлѣбьникъ|1
хле́бнику|хлебнику|xlěbьniku|4|masc_o|Nbхлѣбьникъ|1
хле́бникам|хлебникам|xlěbьnikamъ|18|masc_o|Nbхлѣбьникъ|1
хле́бником|хлебником|xlěbьnikOmь|6|masc_o|Nbхлѣбьникъ|1
хле́бниками|хлебниками|xlěbьnikami|20|masc_o|Nbхлѣбьникъ|1
хле́бнике|хлебнике|xlěbьnikě|5|masc_o|Nbхлѣбьникъ|1
хле́бниках|хлебниках|xlěbьnikaxъ|19|masc_o|Nbхлѣбьникъ|1
хмельной|хмельной|xъmelьnъjь|1|adj_hard|A-хъмельныи|1
хмель|хмель|xъmelь|22|fem_i|Nbхъмель|1
хме́ли|хмели|xъmeli|24|fem_i|Nbхъмель|1
хме́ля|хмеля|xъmelǢ|24|fem_i|Nbхъмель|1
хме́лей|хмелей|xъmelьjь|38|fem_i|Nbхъмель|1
хме́лю|хмелю|xъmel~u|25|fem_i|Nbхъмель|1
хме́лям|хмелям|xъmelǢmъ|39|fem_i|Nbхъмель|1
хме́лем|хмелем|xъmelьmъ|39|fem_i|Nbхъмель|1
хме́лями|хмелями|xъmelǢmi|41|fem_i|Nbхъмель|1
хме́ле|хмеле|xъmelě|26|fem_i|Nbхъмель|1
хме́лях|хмелях|xъmelǢxъ|40|fem_i|Nbхъмель|1
холм|холм|xḷmъ|1|masc_o|Nbхълмъ|1
холмы́|холмы|xḷmy|16|masc_o|Nbхълмъ|1
холма́|холма|xḷma|3|masc_o|Nbхълмъ|1
холмо́в|холмов|xḷmovъ|17|masc_o|Nbхълмъ|1
холму́|холму|xḷmu|4|masc_o|Nbхълмъ|1
холма́м|холмам|xḷmamъ|18|masc_o|Nbхълмъ|1
холмо́м|холмом|xḷmOmь|6|masc_o|Nbхълмъ|1
холма́ми|холмами|xḷmami|20|masc_o|Nbхълмъ|1
холме́|холме|xḷmě|5|masc_o|Nbхълмъ|1
холма́х|холмах|xḷmaxъ|19|masc_o|Nbхълмъ|1
холо́пство|холопство|xolpьstvo|43|nt_o|Nbхолопьство|1
холо́пства|холопства|xolpьstva|45|nt_o|Nbхолопьство|1
холо́пств||||nt_o|Nbхолопьство|0
холо́пству|холопству|xolpьstvu|46|nt_o|Nbхолопьство|1
холо́пствам|холопствам|xolpьstvamъ|60|nt_o|Nbхолопьство|1
холо́пством|холопством|xolpьstvOmь|48|nt_o|Nbхолопьство|1
холо́пствами|холопствами|xolpьstvami|62|nt_o|Nbхолопьство|1
холо́пстве|холопстве|xolpьstvě|47|nt_o|Nbхолопьство|1
холо́пствах|холопствах|xolpьstvaxъ|61|nt_o|Nbхолопьство|1
хорва́т|хорват|xṛvatъ|1|masc_o|Nbхърватъ|1
хорва́ты|хорваты|xṛvaty|16|masc_o|Nbхърватъ|1
хорва́та|хорвата|xṛvata|3|masc_o|Nbхърватъ|1
хорва́тов|хорватов|xṛvatovъ|17|masc_o|Nbхърватъ|1
хорва́ту|хорвату|xṛvatu|4|masc_o|Nbхърватъ|1
хорва́там|хорватам|xṛvatamъ|18|masc_o|Nbхърватъ|1
хорва́том|хорватом|xṛvatOmь|6|masc_o|Nbхърватъ|1
хорва́тами|хорватами|xṛvatami|20|masc_o|Nbхърватъ|1
хорва́те|хорвате|xṛvatě|5|masc_o|Nbхърватъ|1
хорва́тах|хорватах|xṛvataxъ|19|masc_o|Nbхърватъ|1
хочу́|хочу|xoћǫ|1|will|V-хотѣти|1
хоти́м|хотим|xotimъ|7|will|V-хотѣти|1
хо́чешь|хочешь|xoћešь|2|will|V-хотѣти|1
хоти́те|хотите|xotite|8|will|V-хотѣти|1
хо́чет|хочет|xoћetQ|3|will|V-хотѣти|1
хотя́т|хотят|xotętQ|9|will|V-хотѣти|1
хоте́л|хотел|xotělъ|40|will|V-хотѣти|1
хоте́ли|хотели|xotěli|148|will|V-хотѣти|1
хоте́ла|хотела|xotěla|146|will|V-хотѣти|1
хоте́ло|хотело|xotělo|147|will|V-хотѣти|1
хоти́|хоти|xoti|29|will|V-хотѣти|1
хотя́щий|хотящий|xotęћьjь|145|will|V-хотѣти|1
хоте́вший|хотевший|xotěvъšьjь|150|will|V-хотѣти|1
