torot_word|pos|lemma|morph_tag|deep_cleaned|lemma_id|sentence_no|pres_before|pres_after|text_id|subtitle_id|autotagged
съ|R-|съ|---------n|съ|92|40206|| |4|47|0
мꙑтари|Nb|мꙑтарь|-p---mi--i|мъітарі|748|40206|| |4|47|0
и|C-|и|---------n|і|13|40206|| |4|47|0
грѣшъникꙑ|Nb|грѣшьникъ|-p---mi--i|грѣшънікъі|507|40206|| |4|47|0
ѣсте|V-|ꙗсти|2ppia----i|ѣсте|815|40206|| |4|47|0
и|C-|и|---------n|і|13|40206|| |4|47|0
пьете|V-|пити|2ppia----i|пьете|365|40206||.|4|47|0
ꙇ|C-|и|---------n|і|13|40207|| |4|47|0
отъвѣштавъ|V-|отъвѣщати|-supamn-si|отъвѣштавъ|271|40207|| |4|47|0
и҃съ|Ne|исоусъ|-s---mn--i|ісъ|343|40207|| |4|47|0
рече|V-|рещи|3saia----i|рече|106|40207|| |4|47|0
къ|R-|къ|---------n|къ|59|40207|| |4|47|0
нимъ|Pp|и|3p---md--i|німъ|64|40207||.|4|47|0
не|Df|не|---------n|не|8|40208|| |4|47|0
трѣбоуѭтъ|V-|трѣбовати|3ppia----i|трѣбоуѭтъ|777|40208|| |4|47|0
съдравии|A-|съдравъ|-p---mnpwi|съдравіі|967|40208|| |4|47|0
врача|Nb|врачь|-s---mg--i|врача|1041|40208|| |4|47|0
нъ|C-|нъ|---------n|нъ|11|40208|| |4|47|0
болѧщеи|V-|болѣти|-pppamn-wi|болѧштеі|1042|40208||.|4|47|0
не|Df|не|---------n|не|8|40209|| |4|47|0
придъ|V-|прити|1saia----i|прідъ|221|40209|| |4|47|0
призъватъ|V-|призъвати|---u--a--i|прізъватъ|597|40209|| |4|47|0
праведъникъ|Nb|правьдьникъ|-p---mg--i|праведънікъ|1044|40209||. |4|47|0
нъ|C-|нъ|---------n|нъ|11|40209|| |4|47|0
грѣшъникꙑ|Nb|грѣшьникъ|-p---ma--i|грѣшънікъі|507|40209|| |4|47|0
въ|R-|въ|---------n|въ|111|40209|| |4|47|0
покаание|Nb|покаꙗниѥ|-s---na--i|покааніе|496|40209|| ⁘ кⷰ҇ ⁘|4|47|0
они|Pd|онъ|-p---mn--i|оні|83|51299|| |4|47|0
же|Df|же|---------n|же|20|51299|| |4|47|0
рѣшѧ|V-|рещи|3paia----i|рѣшѧ|106|51299|| |4|47|0
кь|R-|къ|---------n|кь|59|51299|| |4|47|0
немоу|Pp|и|3s---md--i|немоу|64|51299|||4|47|0
по|R-|по|---------n|по|77|51300|| |4|47|0
чъто|Pi|чьто|-s---na--i|чъто|134|51300|| |4|47|0
оученици|Nb|оученикъ|-p---mn--i|оученіці|359|51300|| |4|47|0
иоанови|A-|иоановъ|-p---mnpsi|іоанові|1045|51300|| |4|47|0
постѧтъ|V-|постити|3ppia----i|постѧтъ|788|51300|| |4|47|0
сѧ|Pk|себе|3s---qa--i|сѧ|21|51300|| |4|47|0
чѧсто|Df|чѧсто|-------p-i|чѧсто|2644|51300|| |4|47|0
и|C-|и|---------n|і|13|51300|| |4|47|0
молитвꙑ|Nb|молитва|-p---fa--i|молітвъі|299|51300|| |4|47|0
творѧтъ|V-|творити|3ppia----i|творѧтъ|636|51300||. |4|47|0
такожде|Df|такожде|---------n|такожде|255|51300|| |4|47|0
и|Df|и|---------n|і|91|51300|| |4|47|0
фарисѣистии|A-|фарисеискъ|-p---mnpwi|фарісѣістіі|1496|51300||. |4|47|0
а|C-|а|---------n|а|85|51300|| |4|47|0
твои|Ps|твои|2p---mn--i|твоі|307|51300|| |4|47|0
ѣдѧтъ|V-|ꙗсти|3ppia----i|ѣдѧтъ|815|51300|| |4|47|0
и|C-|и|---------n|і|13|51300|| |4|47|0
пиѭтъ|V-|пити|3ppia----i|піѭтъ|365|51300||.|4|47|0
онъ|Pd|онъ|-s---mn--i|онъ|83|51301|| |4|47|0
же|Df|же|---------n|же|20|51301|| |4|47|0
рече|V-|рещи|3saia----i|рече|106|51301|| |4|47|0
къ|R-|къ|---------n|къ|59|51301|| |4|47|0
нимъ|Pp|и|3p---md--i|німъ|64|51301||.|4|47|0
еда|Du|еда|---------n|еда|866|51302|| |4|47|0
можете|V-|мощи|2ppia----i|можете|31|51302|| |4|47|0
с҃нꙑ|Nb|сꙑнъ#1|-p---ma--i|снъі|341|51302|| |4|47|0
брачънꙑѩ|A-|брачьнъ|-p---papwi|брачънъіѧ|1047|51302|| |4|47|0
доньдеже|G-|доньде|---------n|доньдеже|674|51302|| |4|47|0
женихъ|Nb|женихъ|-s---mn--i|женіхъ|1049|51302|| |4|47|0
естъ|V-|бꙑти|3spia----i|естъ|18|51302|| |4|47|0
съ|R-|съ|---------n|съ|92|51302|| |4|47|0
ними|Pp|и|3p---mi--i|німі|64|51302|| |4|47|0
сътворити|V-|сътворити|--pna----i|сътворіті|73|51302|| |4|47|0
постити|V-|постити|--pna----i|постіті|788|51302|| |4|47|0
сѧ|Pk|себе|3s---qa--i|сѧ|21|51302||.|4|47|0
придѫтъ|V-|прити|3ppia----i|прідѫтъ|221|51303|| |4|47|0
же|Df|же|---------n|же|20|51303|| |4|47|0
дьние|Nb|дьнь|-p---mn--i|дьніе|522|51303|| |4|47|0
егда|Dq|ѥгда|---------n|егда|300|51303|| |4|47|0
отъѩтъ|V-|отѧти|-suppmn-si|отъѧтъ|651|51303|| |4|47|0
бѫдетъ|V-|бꙑти|3sfia----i|бѫдетъ|18|51303|| |4|47|0
отъ|R-|отъ|---------n|отъ|80|51303|| |4|47|0
нихъ|Pp|и|3p---mg--i|ніхъ|64|51303|| |4|47|0
женихъ|Nb|женихъ|-s---mn--i|женіхъ|1049|51303||.|4|47|0
тъгда|Df|тъгда|---------n|тъгда|670|51304|| |4|47|0
постѧтъ|V-|постити|3ppia----i|постѧтъ|788|51304|| |4|47|0
сѧ|Pk|себе|3s---qa--i|сѧ|21|51304|| |4|47|0
въ|R-|въ|---------n|въ|111|51304|| |4|47|0
тꙑ|Pd|тъ|-p---pa--i|тъі|105|51304|| |4|47|0
дъни|Nb|дьнь|-p---ma--i|дъні|522|51304||.|4|47|0
г҃лааше|V-|глаголати|3siia----i|глааше|102|51305|| |4|47|0
же|Df|же|---------n|же|20|51305|| |4|47|0
и|Df|и|---------n|і|91|51305|| |4|47|0
притъчѫ|Nb|притъча|-s---fa--i|прітъчѫ|1303|51305|| |4|47|0
къ|R-|къ|---------n|къ|59|51305|| |4|47|0
нимъ|Pp|и|3p---md--i|німъ|64|51305||. |4|47|0
ѣко|G-|ꙗко|---------n|ѣко|115|51305|| |4|47|0
никътоже|Px|никътоже|-s---qn--i|нікътоже|937|51305|| |4|47|0
приставлениѣ|Nb|приставлѥниѥ|-s---ng--i|пріставленіѣ|1052|51305|| |4|47|0
ризꙑ|Nb|риза|-s---fg--i|різъі|728|51305|| |4|47|0
новꙑ|A-|новъ|-s---fgpsi|новъі|1059|51305||. |4|47|0
не|Df|не|---------n|не|8|51305|| |4|47|0
приставлѣатъ|V-|приставлꙗти|3spia----i|пріставлѣатъ|1051|51305|| |4|47|0
на|R-|на|---------n|на|117|51305|| |4|47|0
ризѫ|Nb|риза|-s---fa--i|різѫ|728|51305|| |4|47|0
ветъхѫ|A-|ветъхъ|-s---fapsi|ветъхѫ|1055|51305||.|4|47|0
аште|G-|аще|---------n|аште|248|51307|| |4|47|0
ли|Df|ли|---------n|лі|249|51307|| |4|47|0
же|Df|же|---------n|же|20|51307|| |4|47|0
ни|Df|ни|---------n|ні|757|51307|| |4|47|0
и|C-|и|---------n|і|13|51307|| |4|47|0
новѫѭ|A-|новъ|-s---fapwi|новѫѭ|1059|51307|| |4|47|0
раздеретъ|V-|раздьрати|3spia----i|раздеретъ|2018|51307||. |4|47|0
ꙇ|C-|и|---------n|і|13|51307|| |4|47|0
ветъсѣи|A-|ветъхъ|-s---fdpwi|ветъсѣі|1055|51307|| |4|47|0
не|Df|не|---------n|не|8|51307|| |4|47|0
приключитъ|V-|приключити|3spia----i|пріключітъ|2179|51307|| |4|47|0
сѧ|Pk|себе|3s---qa--i|сѧ|21|51307|| |4|47|0
приставление|Nb|приставлѥниѥ|-s---nn--i|пріставленіе|1052|51307|| |4|47|0
еже|Pr|иже|-s---nn--i|еже|96|51307|| |4|47|0
отъ|R-|отъ|---------n|отъ|80|51307|| |4|47|0
новааго|A-|новъ|-s---ngpwi|новааго|1059|51307|| ⁘|4|47|0
ꙇ|C-|и|---------n|і|13|40216|| |4|47|0
никтоже|Px|никътоже|-s---qn--i|ніктоже|937|40216|| |4|47|0
не|Df|не|---------n|не|8|40216|| |4|47|0
въливаатъ|V-|въливати|3spia----i|въліваатъ|1063|40216|| |4|47|0
вина|Nb|вино|-s---ng--i|віна|335|40216|| |4|47|0
нова|A-|новъ|-s---ogpsi|нова|1059|40216|| |4|47|0
въ|R-|въ|---------n|въ|111|40216|| |4|47|0
мѣхꙑ|Nb|мѣхъ|-p---ma--i|мѣхъі|1060|40216|| |4|47|0
ветъхꙑ|A-|ветъхъ|-p---papsi|ветъхъі|1055|40216||.|4|47|0
аще|G-|аще|---------n|аште|248|40217|| |4|47|0
ли|Df|ли|---------n|лі|249|40217|| |4|47|0
же|Df|же|---------n|же|20|40217|| |4|47|0
ни|Df|ни|---------n|ні|757|40217|| |4|47|0
просадитъ|V-|просадити|3spia----i|просадітъ|2092|40217|| |4|47|0
вино|Nb|вино|-s---nn--i|віно|335|40217|| |4|47|0
новое|A-|новъ|-s---nnpwi|новое|1059|40217|| |4|47|0
мѣхꙑ|Nb|мѣхъ|-p---ma--i|мѣхъі|1060|40217||. |4|47|0
ꙇ|C-|и|---------n|і|13|40217|| |4|47|0
то|Pd|тъ|-s---nn--i|то|105|40217|| |4|47|0
пролѣетъ|V-|пролиꙗти|3spia----i|пролѣетъ|1062|40217|| |4|47|0
сѧ|Pk|себе|3s---qa--i|сѧ|21|40217|| |4|47|0
и|C-|и|---------n|і|13|40217|| |4|47|0
мѣси|Nb|мѣхъ|-p---mn--i|мѣсі|1060|40217|| |4|47|0
погꙑбнѫтъ|V-|погꙑбнѫти|3ppia----i|погъібнѫтъ|1114|40217||.|4|47|0
нъ|C-|нъ|---------n|нъ|11|40218|| |4|47|0
вино|Nb|вино|-s---na--i|віно|335|40218|| |4|47|0
ново|A-|новъ|-s---napsi|ново|1059|40218|| |4|47|0
въ|R-|въ|---------n|въ|111|40218|| |4|47|0
мѣхꙑ|Nb|мѣхъ|-p---ma--i|мѣхъі|1060|40218|| |4|47|0
новꙑ|A-|новъ|-p---papsi|новъі|1059|40218|| |4|47|0
въливати|V-|въливати|--pna----i|въліваті|1063|40218||. |4|47|0
ꙇ|C-|и|---------n|і|13|40218|| |4|47|0
обое|Ma|обои|-s---nn--i|обое|87|40218|| |4|47|0
съблюдетъ|V-|съблюсти|3spia----i|съблюдетъ|424|40218|| |4|47|0
сѧ|Pk|себе|3s---qa--i|сѧ|21|40218||.|4|47|0
ꙇ|C-|и|---------n|і|13|40219|| |4|47|0
никътоже|Px|никътоже|-s---qn--i|нікътоже|937|40219|| |4|47|0
пивъ|V-|пити|-supamn-si|півъ|365|40219|| |4|47|0
ветъха|A-|ветъхъ|-s---ngpsi|ветъха|1055|40219|| |4|47|0
абие|Df|абиѥ|---------n|абіе|935|40219|| |4|47|0
хоштетъ|V-|хотѣти|3spia----i|хоштетъ|301|40219|| |4|47|0
новоуоумоу|A-|новъ|-s---ndpwi|новоуоумоу|1059|40219||.|4|47|0
г҃лтъ|V-|глаголати|3spia----i|глтъ|102|51308|| |4|47|0
бо|Df|бо|---------n|бо|94|51308|||4|47|0
ветъхое|A-|ветъхъ|-s---nnpwi|ветъхое|1055|51309|| |4|47|0
лоуче|A-|лоучии|-s---nncsi|лоуче|825|51309|| |4|47|0
естъ|V-|бꙑти|3spia----i|естъ|18|51309|| ⁘|4|47|0
Бꙑстъ|V-|бꙑти|3saia----i|бъістъ|18|40221|| |4|48|0
же|Df|же|---------n|же|20|40221|| |4|48|0
въ|R-|въ|---------n|въ|111|40221|| |4|48|0
соботѫ|Nb|сѫбота|-s---fa--i|соботѫ|1245|40221|| |4|48|0
въторопръвѫѭ|A-|въторопрьвъ|-s---fapwi|въторопръвѫѭ|2645|40221||. |4|48|0
ꙇти|V-|ити|--pna----i|іті|668|40221|| |4|48|0
емоу|Pp|и|3s---md--i|емоу|64|40221|| |4|48|0
сквозѣ|R-|сквозѣ|---------n|сквозѣ|1240|40221|| |4|48|0
сѣаниѣ|Nb|сѣꙗниѥ|-s---na--i|сѣаніѣ|1241|40221||. |4|48|0
ꙇ|C-|и|---------n|і|13|40221|| |4|48|0
въстръзаахѫ|V-|въстрьѕати|3piia----i|въстръзаахѫ|2646|40221|| |4|48|0
оученици|Nb|оученикъ|-p---mn--i|оученіці|359|40221|| |4|48|0
его|Pp|и|3s---mg--i|его|64|40221|| |4|48|0
класꙑ|Nb|класъ|-p---ma--i|класъі|1244|40221||. |4|48|0
ꙇ|C-|и|---------n|і|13|40221|| |4|48|0
ѣдѣахѫ|V-|ꙗсти|3piia----i|ѣдѣахѫ|815|40221|| |4|48|0
истираѭште|V-|истирати|-pppamn-si|істіраѭште|2647|40221|| |4|48|0
рѫкама|Nb|рѫка|-d---fi--i|рѫкама|414|40221||.|4|48|0
едини|Px|ѥдинъ|-p---mn--i|едіні|984|40222|| |4|48|0
же|Df|же|---------n|же|20|40222|| |4|48|0
отъ|R-|отъ|---------n|отъ|80|40222|| |4|48|0
фарисѣи|Nb|фарисеи|-p---mg--i|фарісѣі|926|40222|| |4|48|0
рѣшѧ|V-|рещи|3paia----i|рѣшѧ|106|40222|| |4|48|0
имъ|Pp|и|3p---md--i|імъ|64|40222||.|4|48|0
что|Pi|чьто|-s---na--i|что|134|40223|| |4|48|0
творите|V-|творити|2ppia----i|творіте|636|40223|| |4|48|0
егоже|Pr|иже|-s---ng--i|егоже|96|40223|| |4|48|0
не|Df|не|---------n|не|8|40223|| |4|48|0
достоитъ|V-|достоꙗти|3spia----i|достоітъ|616|40223|| |4|48|0
творити|V-|творити|--pna----i|творіті|636|40223|| |4|48|0
въ|R-|въ|---------n|въ|111|40223|| |4|48|0
соботѫ|Nb|сѫбота|-s---fa--i|соботѫ|1245|40223||.|4|48|0
ꙇ|C-|и|---------n|і|13|51310|| |4|48|0
отъвѣштавъ|V-|отъвѣщати|-supamn-si|отъвѣштавъ|271|51310|| |4|48|0
и҃съ|Ne|исоусъ|-s---mn--i|ісъ|343|51310|| |4|48|0
рече|V-|рещи|3saia----i|рече|106|51310|| |4|48|0
къ|R-|къ|---------n|къ|59|51310|| |4|48|0
нимъ|Pp|и|3p---md--i|німъ|64|51310||.|4|48|0
ни|Df|ни|---------n|ні|757|51311|| |4|48|0
ли|Du|ли|---------n|лі|749|51311|| |4|48|0
сего|Pd|сь|-s---ng--i|сего|47|51311|| |4|48|0
есте|V-|бꙑти|2ppia----i|есте|18|51311|| |4|48|0
чъли|V-|чисти|-pspamn-si|чълі|15|51311|| |4|48|0
еже|Pr|иже|-s---na--i|еже|96|51311|| |4|48|0
сътвори|V-|сътворити|3saia----i|сътворі|73|51311|| |4|48|0
д҃вдъ|Ne|давꙑдъ|-s---mn--i|двдъ|1246|51311||. |4|48|0
егда|Dq|ѥгда|---------n|егда|300|51311|| |4|48|0
възалка|V-|възалъкати|3saia----i|възалка|1242|51311|| |4|48|0
сѧ|Pk|себе|3s---qa--i|сѧ|21|51311|| |4|48|0
самъ|Pd|самъ|-s---mn--i|самъ|566|51311||. |4|48|0
и|C-|и|---------n|і|13|51311|| |4|48|0
иже|Pr|иже|-p---mn--i|іже|96|51311|| |4|48|0
съ|R-|съ|---------n|съ|92|51311|| |4|48|0
нимъ|Pp|и|3s---mi--i|німъ|64|51311|| |4|48|0
бѣахѫ|V-|бꙑти|3piia----i|бѣахѫ|18|51311||. |4|48|0
како|Du|како|---------n|како|30|51311|| |4|48|0
вьниде|V-|вънити|3saia----i|вьніде|380|51311|| |4|48|0
въ|R-|въ|---------n|въ|111|51311|| |4|48|0
домъ|Nb|домъ|-s---ma--i|домъ|374|51311|| |4|48|0
б҃жіи|A-|божии|-s---mapsi|бжіі|239|51311||. |4|48|0
ꙇ|C-|и|---------n|і|13|51311|| |4|48|0
хлѣбꙑ|Nb|хлѣбъ|-p---ma--i|хлѣбъі|780|51311|| |4|48|0
прѣдъложениѣ|Nb|прѣдъложениѥ|-s---ng--i|прѣдъложеніѣ|1247|51311|| |4|48|0
приѩ|V-|приѩти|3saia----i|пріѧ|165|51311|| |4|48|0
и|C-|и|---------n|і|13|51311|| |4|48|0
ѣстъ|V-|ꙗсти|3saia----i|ѣстъ|815|51311||. |4|48|0
и|C-|и|---------n|і|13|51311|| |4|48|0
дастъ|V-|дати|3saia----i|дастъ|116|51311|| |4|48|0
и|Df|и|---------n|і|91|51311|| |4|48|0
сѫштиимъ|V-|бꙑти|-pppamd-wi|сѫштіімъ|18|51311|| |4|48|0
съ|R-|съ|---------n|съ|92|51311|| |4|48|0
нимь|Pp|и|3s---mi--i|німь|64|51311||. |4|48|0
ꙇ҅хъже|Pr|иже|-p---mg--i|іхъже|96|51311|||4|48|0
не|Df|не|---------n|не|8|51311| | |4|48|0
достоѣаше|V-|достоꙗти|3siia----i|достоѣаше|616|51311|| |4|48|0
ѣсти|V-|ꙗсти|--pna----i|ѣсті|815|51311||. |4|48|0
тъкмо|Df|тъкъмо#2|---------n|тъкмо|1230|51311|| |4|48|0
иерѣомъ|Nb|иѥреи|-p---md--i|іерѣомъ|458|51311|| |4|48|0
единѣмъ|Ma|ѥдинъ|-p---qd--i|едінѣмъ|243|51311||.|4|48|0
ꙇ|C-|и|---------n|і|13|40227|| |4|48|0
г҃лааше|V-|глаголати|3siia----i|глааше|102|40227|| |4|48|0
имъ|Pp|и|3p---md--i|імъ|64|40227|| |4|48|0
ѣко|G-|ꙗко|---------n|ѣко|115|40227|| |4|48|0
г҃ъ|Nb|господь|-s---mn--i|гъ|342|40227|| |4|48|0
естъ|V-|бꙑти|3spia----i|естъ|18|40227|| |4|48|0
с҃нъ|Nb|сꙑнъ#1|-s---mn--i|снъ|341|40227|| |4|48|0
ч҃кꙑ|A-|чловѣчьскъ|-s---mnpwi|чкъі|576|40227|| |4|48|0
соботѣ|Nb|сѫбота|-s---fd--i|соботѣ|1245|40227|| ⁘|4|48|0
Бꙑстъ|V-|бꙑти|3saia----i|бъістъ|18|40228|| |4|48|0
же|Df|же|---------n|же|20|40228|| |4|48|0
и|C-|и|---------n|і|13|40228|| |4|48|0
въ|R-|въ|---------n|въ|111|40228|| |4|48|0
дроугѫѭ|A-|дроугъ|-s---fapwi|дроугѫѭ|133|40228|| |4|48|0
соботѫ|Nb|сѫбота|-s---fa--i|соботѫ|1245|40228||. |4|48|0
вънити|V-|вънити|--pna----i|въніті|380|40228|| |4|48|0
емоу|Pp|и|3s---md--i|емоу|64|40228|| |4|48|0
въ|R-|въ|---------n|въ|111|40228|| |4|48|0
съньмиште|Nb|съньмище|-s---na--i|съньміште|760|40228|| |4|48|0
и|C-|и|---------n|і|13|40228|| |4|48|0
оучити|V-|оучити|--pna----i|оучіті|103|40228||.|4|48|0
ꙇ|C-|и|---------n|і|13|40229|| |4|48|0
бѣ|V-|бꙑти|3siia----i|бѣ|18|40229|| |4|48|0
ч҃лвѣкъ|Nb|чловѣкъ|-s---mn--i|члвѣкъ|211|40229|| |4|48|0
тоу|Df|тоу|---------n|тоу|177|40229|| |4|48|0
и|C-|и|---------n|і|13|40229|| |4|48|0
рѫка|Nb|рѫка|-s---fn--i|рѫка|414|40229|| |4|48|0
деснаа|A-|деснъ|-s---fnpwi|деснаа|692|40229|| |4|48|0
емоу|Pp|и|3s---md--i|емоу|64|40229|| |4|48|0
бѣ|V-|бꙑти|3siia----i|бѣ|18|40229|| |4|48|0
соуха|A-|соухъ|-s---fnpsi|соуха|1251|40229||.|4|48|0
ꙇ|C-|и|---------n|і|13|40230|| |4|48|0
назьрѣахѫ|V-|назьрѣти|3piia----i|назьрѣахѫ|2648|40230|| |4|48|0
и|Pp|и|3s---ma--i|і|64|40230|| |4|48|0
кънижъници|Nb|кънижьникъ|-p---mn--i|къніжъніці|925|40230|| |4|48|0
и|C-|и|---------n|і|13|40230|| |4|48|0
фарисѣи|Nb|фарисеи|-p---mn--i|фарісѣі|926|40230|| |4|48|0
аште|G-|аще|---------n|аште|248|40230|| |4|48|0
въ|R-|въ|---------n|въ|111|40230|| |4|48|0
соботѫ|Nb|сѫбота|-s---fa--i|соботѫ|1245|40230|| |4|48|0
исцѣлитꙑ|V-|ицѣлити|3spia----i|ісцѣлітъі|951|40230|| |4|48|0
и|Pp|и|3s---ma--i|і|64|40230||. |4|48|0
да|G-|да|---------n|да|366|40230|| |4|48|0
обрѧштѫтъ|V-|обрѣсти|3ppia----i|обрѧштѫтъ|225|40230|| |4|48|0
рѣчъ|Nb|рѣчь|-s---fa--i|рѣчъ|26|40230|| |4|48|0
на|R-|на|---------n|на|117|40230|| |4|48|0
нь|Pp|и|3s---ma--i|нь|64|40230||.|4|48|0
онъ|Pd|онъ|-s---mn--i|онъ|83|40231|| |4|48|0
же|Df|же|---------n|же|20|40231|| |4|48|0
вѣдѣаше|V-|вѣдѣти|3siia----i|вѣдѣаше|138|40231|| |4|48|0
помꙑшлениѣ|Nb|помꙑшлѥниѥ|-p---na--i|помъішленіѣ|470|40231|| |4|48|0
ихъ|Pp|и|3p---mg--i|іхъ|64|40231||.|4|48|0
ꙇ|C-|и|---------n|і|13|40232|| |4|48|0
рече|V-|рещи|3saia----i|рече|106|40232|| |4|48|0
члвѣкови|Nb|чловѣкъ|-s---md--i|члвѣкові|211|40232|| |4|48|0
имѫштѫмоу|V-|имѣти|-sppamd-wi|імѫштѫмоу|9|40232|| |4|48|0
соухѫ|A-|соухъ|-s---fapsi|соухѫ|1251|40232|| |4|48|0
рѫкѫ|Nb|рѫка|-s---fa--i|рѫкѫ|414|40232||.|4|48|0
въстани|V-|въстати|2spma----i|въстані|972|51312|| |4|48|0
и|C-|и|---------n|і|13|51312|| |4|48|0
стани|V-|стати|3spma----i|стані|1270|51312|| |4|48|0
по|R-|по|---------n|по|77|51312|| |4|48|0
срѣдѣ|Nb|срѣда|-s---fd--i|срѣдѣ|1137|51312|||4|48|0
онъ|Pd|онъ|-s---mn--i|онъ|83|51313|| |4|48|0
же|Df|же|---------n|же|20|51313|| |4|48|0
въста|V-|въстати|3saia----i|въста|972|51313||.|4|48|0
рече|V-|рещи|3saia----i|рече|106|40234|| |4|48|0
же|Df|же|---------n|же|20|40234|| |4|48|0
и҃съ|Ne|исоусъ|-s---mn--i|ісъ|343|40234|| |4|48|0
къ|R-|къ|---------n|къ|59|40234|| |4|48|0
нимъ|Pp|и|3p---md--i|німъ|64|40234||.|4|48|0
въпрошѫ|V-|въпросити|1spia----i|въпрошѫ|263|40235|| |4|48|0
вꙑ|Pp|вꙑ|2p---qa--i|въі|266|40235|| |4|48|0
что|Pi|чьто|-s---nn--i|что|134|57031|| |4|48|0
достоитъ|V-|достоꙗти|3spia----i|достоітъ|616|57031|| |4|48|0
въ|R-|въ|---------n|въ|111|57031|| |4|48|0
соботꙑ|Nb|сѫбота|-p---fa--i|соботъі|1245|57031|| |4|48|0
добро|A-|добръ|-s---napsi|добро|371|57031|| |4|48|0
ли|Du|ли|---------n|лі|749|57031|| |4|48|0
творити|V-|творити|--pna----i|творіті|636|57031|| |4|48|0
или|C-|или|---------n|ілі|35|57031|| |4|48|0
зъло|A-|зълъ|-s---napsi|зъло|521|57031|| |4|48|0
творити|V-|творити|--pna----i|творіті|636|57031||. |4|48|0
д҃шѫ|Nb|доуша|-s---fa--i|дшѫ|408|57031|| |4|48|0
съпасти|V-|съпасти#1|--pna----i|съпасті|508|57031|| |4|48|0
ли|C-|ли|---------n|лі|468|57031|| |4|48|0
погоубити|V-|погоубити|--pna----i|погоубіті|1161|57031||.|4|48|0
ꙇ|C-|и|---------n|і|13|40236|| |4|48|0
възьрѣвъ|V-|възьрѣти|-supamn-si|възьрѣвъ|689|40236|| |4|48|0
на|R-|на|---------n|на|117|40236|| |4|48|0
вьсѧ|Px|вьсь|-p---pa--i|вьсѧ|54|40236|| |4|48|0
ѩ|Pp|и|3p---ma--i|ѧ|64|40236|| |4|48|0
рече|V-|рещи|3saia----i|рече|106|40236|| |4|48|0
