deep_cleaned|pos|morph_tag|word_raw|sentence_id|pres_before|pres_after|text_id|subtitle_id
собоѭ|Pk|3s---qi--i|собоѭ̄|5000128|| · |10|6
ѣкоже|Dq|---------n|ѣ̄коже|5000128|| |10|6
і|C-|---------n|ӣ|5000128|| |10|6
упокріті|Nb|-p---mn--i|ѵ̄покріті|5000128|| |10|6
творѧтъ|V-|3ppia----i|творѩтъ|5000128|| · |10|6
въ|R-|---------n|въ|5000128|| |10|6
сьньміштііхъ|V-|-pppamg-wi|сьньміщиӣхъ|5000128|| · |10|6
да|G-|---------n|да|5000128|| |10|6
прославѧтъ|V-|3ppia----i|прославѧтъ|5000128|| |10|6
сѧ|Pk|3s---qa--i|сѧ|5000128|| |10|6
от|R-|---------n|ѡт|5000128|| |10|6
чкь|Nb|-s---mn--i|ч҃кь|5000128|| · |10|6
амін|I-|---------n|А̄мін|5000128|| |10|6
глѭ|V-|1spia----i|г҃лѭ|5000128|| |10|6
вам|Pp|2p---md--i|вам|5000128|| · |10|6
въспріімѫтъ|V-|3ppia----i|въспріӣмѫтъ|5000128|| |10|6
мъздѫ|Nb|-s---fa--i|мъздѫ|5000128|| |10|6
своѭ|Pt|3s---fa--i|своѭ̄|5000128|| ·|10|6
тебѣ|Pp|2s---qd--i|Тебѣ|5000129| | |10|6
же|Df|---------n|же|5000129|| |10|6
творѧштоу|V-|-sppamd-si|творѩщѹ|5000129|| |10|6
мілостъінѭ|Nb|-s---fa--i|мілостъінѭ|5000129|| · |10|6
да|G-|---------n|да|5000129|| |10|6
не|Df|---------n|не|5000129|| |10|6
чоуетъ|V-|3spia----i|чюе̄тъ|5000129|| |10|6
шоуіца|Nb|-s---fn--i|шюӣца|5000129|| · |10|6
чьто|Pi|-s---nn--i|чьто|5000129|| |10|6
творітъ|V-|3spia----i|творітъ|5000129|| |10|6
десніца|Nb|-s---fn--i|десніца|5000129|| |10|6
твоѣ|Ps|2s---fn--i|твоѣ̄|5000129|| ·|10|6
да|G-|---------n|да|5000130| | |10|6
бѫдетъ|V-|3sfia----i|бѫдетъ|5000130|| |10|6
мілостъіні|Nb|-s---fn--i|милостъіні|5000130|| |10|6
твоѣ|Ps|2s---fn--i|твоѣ̄|5000130|| |10|6
въ|R-|---------n|въ|5000130|| |10|6
таінѣ|Nb|-s---fl--i|таӣнѣ|5000130|| · |10|6
і|C-|---------n|И|5000130||҅ |10|6
оць|Nb|-s---mn--i|о҃҅ць|5000130|| |10|6
твоі|Ps|2s---mn--i|твоӣ|5000130|| |10|6
відѧі|V-|-sppamn-wi|відѧӣ|5000130|| |10|6
тѧ|Pp|2s---ma--i|тѧ|5000130|| |10|6
въ|R-|---------n|въ|5000130|| |10|6
таінѣ|Nb|-s---fl--i|таи҅нѣ|5000130|| · |10|6
въздастъ|V-|3spia----i|въздастъ|5000130|| |10|6
тебѣ|Pp|2s---qd--i|тебѣ|5000130|| |10|6
ѣвѣ|Df|---------n|ѣ̄вѣ|5000130|| ·|10|6
і|C-|---------n|Ӣ|5000131| | |10|6
егда|Dq|---------n|е̄гда|5000131|| |10|6
мліші|V-|2spia----i|м҃лиші|5000131|| |10|6
сѧ|Pk|3s---qa--i|сѧ|5000131|| · |10|6
не|Df|---------n|не|5000131|| |10|6
бѫді|V-|3spma----i|бѫді|5000131|| |10|6
ѣко|G-|---------n|ѣ̄ко|5000131|| |10|6
і|C-|---------n|ӣ|5000131|| |10|6
ліцемѣрі|Nb|-p---mn--i|ліцемѣрі|5000131|| · |10|6
ѣко|G-|---------n|ѣ̄ко|5000131|| |10|6
ті|Pp|-p---mn--i|ті|5000131|| |10|6
любѧтъ|V-|3ppia----i|любѧтъ|5000131|| |10|6
на|R-|---------n|на|5000131|| |10|6
сьньміштііхъ|V-|-pppamg-wi|сьньмиштиӣхъ|5000131|| |10|6
і|C-|---------n|ӣ|5000131|| |10|6
въ|R-|---------n|въ|5000131|| |10|6
стьгнахъ|Nb|-p---fl--i|стьгнахъ|5000131|| · |10|6
і|C-|---------n|ӣ|5000131|| |10|6
на|R-|---------n|на|5000131|| |10|6
распѫтііх|A-|-ppppnl-wi|распѫтіӣх|5000131|| |10|6
стоѧште|V-|-pppamn-si|стоѩ̄ште|5000131|| |10|6
моліті|V-|--pna----i|молиті|5000131|| |10|6
сѧ|Pk|3s---qa--i|сѧ|5000131|| · |10|6
да|G-|---------n|да|5000131|| |10|6
ѣвѧтъ|V-|3ppia----i|ѣ̄вѧтъ|5000131|| |10|6
сѧ|Pk|3s---qa--i|сѧ|5000131|| |10|6
члкомъ|Nb|-p---md--i|ч҃лкомъ|5000131|| · |10|6
амін|I-|---------n|А҅мін|5000131|| |10|6
глѭ|V-|1spia----i|г҃лѭ|5000131|| |10|6
вам|Pp|2p---md--i|вам|5000131|| · |10|6
въспріімѫт|V-|3ppia----i|въсприӣмѫт|5000131|| |10|6
мъздѫ|Nb|-s---fa--i|мъздѫ|5000131|| |10|6
своѭ|Pt|3s---fa--i|своѭ̆|5000131|| ·|10|6
тъі|Pp|2s---pn--i|Тъі|5000132| | |10|6
же|Df|---------n|же|5000132|| |10|6
егда|Dq|---------n|е̄гда|5000132|| |10|6
моліші|V-|2spia----i|моліші|5000132|| |10|6
сѧ|Pk|3s---qa--i|сѧ|5000132|| · |10|6
въніді|V-|2spma----i|въниді|5000132|| |10|6
въ|R-|---------n|въ|5000132|| |10|6
клѣть|Nb|-s---fa--i|клѣть|5000132|| |10|6
твоѭ|Ps|2s---fa--i|твоѭ̄|5000132|| · |10|6
і|C-|---------n|ӣ|5000132|| |10|6
затворі|V-|2spma----i|затворі|5000132|| |10|6
двьрі|Nb|-p---fa--i|дв̄ьрі|5000132|| |10|6
твоѧ|Ps|2p---fa--i|твоѩ̄|5000132|| · |10|6
і|C-|---------n|ӣ|5000132|| |10|6
помолі|V-|2spma----i|помолі|5000132|| |10|6
сѧ|Pk|3s---qa--i|сѧ|5000132|| |10|6
оцоу|Nb|-s---md--i|о҃̄цю|5000132|| |10|6
твоемоу|Ps|2s---od--i|твое̄мѹ|5000132|| |10|6
въ|R-|---------n|въ|5000132|| |10|6
таінѣ|Nb|-s---fl--i|таӣнѣ|5000132|| · |10|6
і|C-|---------n|ӣ|5000132|| |10|6
оць|Nb|-s---mn--i|о҃̄ць|5000132|| |10|6
твоі|Ps|2s---mn--i|твоӣ|5000132|| |10|6
відѧі|V-|-sppamn-wi|видѧӣ|5000132|| |10|6
тѧ|Pp|2s---ma--i|тѧ|5000132|| |10|6
въ|R-|---------n|въ|5000132|| |10|6
таінѣ|Nb|-s---fl--i|таӣнѣ|5000132|| · |10|6
въздастъ|V-|3spia----i|въздастъ|5000132|| |10|6
тебѣ|Pp|2s---pd--i|тебѣ|5000132|| |10|6
ѣвѣ|Df|---------n|ѣ̄в̄ѣ|5000132|| ·|10|6
млте|V-|-pppamn-si|М҃лте|5000133| | |10|6
же|Df|---------n|же|5000133|| |10|6
сѧ|Pk|3s---qa--i|сѧ|5000133|| |10|6
і|C-|---------n|ӣ|5000133|| |10|6
не|Df|---------n|не|5000133|| |10|6
ліхо|Df|-------p-i|ліхо|5000133|| |10|6
гліте|V-|2ppma----i|г҃літе|5000133|| · |10|6
ѣко|G-|---------n|ѣ̄ко|5000133|| |10|6
і|C-|---------n|ӣ|5000133|| |10|6
ѧзъічьніці|Nb|-p---mn--i|ѩ̄зъичьници|5000133|| · |10|6
мьнѧтъ|V-|3ppia----i|Мьнѧтъ|5000133|| |10|6
бо|Df|---------n|бо|5000133|| |10|6
сѧ|Pk|3s---qa--i|сѧ|5000133|| · |10|6
ѣко|G-|---------n|ѣ̄ко|5000133|| |10|6
вь|R-|---------n|вь|5000133|| |10|6
мнозѣ|A-|-s---nlpsi|мн̄оѕѣ|5000133|| |10|6
гланіі|Nb|-s---nl--i|г҃ланіӣ|5000133|| |10|6
своемъ|Pt|3s---nl--i|своемъ|5000133|| |10|6
оуслъішані|V-|-puppmn-si|ѹ̄слъишані|5000133|| |10|6
бѫдѫт|V-|3pfia----i|бѫдѫт|5000133|| ·|10|6
не|Df|---------n|Не|5000134| | |10|6
подобіте|V-|2ppma----i|подобіте|5000134|| |10|6
сѧ|Pk|3s---qa--i|сѧ|5000134|| |10|6
оубо|Df|---------n|ѹ̄бо|5000134|| |10|6
імъ|Pp|3p---md--i|ӣмъ|5000134|| · |10|6
вѣстъ|V-|3spia----i|Вѣстъ|5000134|| |10|6
бо|Df|---------n|бо|5000134|| |10|6
оць|Nb|-s---mn--i|о҃̄ць|5000134|| |10|6
ваш|Ps|1s---mn--i|ваш|5000134|| |10|6
іхъже|Pr|-p---ng--i|ӣхъже|5000134|| |10|6
трѣбоуете|V-|2ppia----i|трѣбѹе̄те|5000134|| · |10|6
прѣжде|R-|---------n|прѣжде|5000134|| |10|6
прошеніѣ|Nb|-s---ng--i|прошениѣ̄|5000134|| |10|6
вашего|Ps|2s---ng--i|вашего|5000134|| ·|10|6
сіце|Df|---------n|Сіце|5000135| | |10|6
же|Df|---------n|же|5000135|| |10|6
моліте|V-|2ppma----i|моліте|5000135|| |10|6
сѧ|Pk|3s---qa--i|сѧ|5000135|| · |10|6
оче|Nb|-s---mv--i|ѡ҃̄҅че|5000135|| |10|6
нашъ|Ps|1s---mv--i|нашъ|5000135|| |10|6
іже|Pr|-s---mn--i|ꙇ̄же|5000135|| |10|6
есі|V-|2spia----i|е̄сі|5000135|| |10|6
на|R-|---------n|на|5000135|| |10|6
нбсі|Nb|-s---nl--i|н҃бсі|5000135|| · |10|6
да|G-|---------n|Да|5000135|| |10|6
стітъ|V-|3spia----i|с҃тітъ|5000135|| |10|6
сѧ|Pk|3s---qa--i|сѧ|5000135|| |10|6
імѧ|Nb|-s---nn--i|ӣмѧ|5000135|| |10|6
твое|Ps|2s---nn--i|твое̄|5000135|| ·|10|6
да|G-|---------n|да|5000136| | |10|6
прідетъ|V-|3spia----i|прідетъ|5000136|| |10|6
црство|Nb|-s---nn--i|ц҃рство|5000136|| |10|6
твое|Ps|2s---nn--i|твое̄|5000136|| · |10|6
да|G-|---------n|да|5000136|| |10|6
бѫдет|V-|3sfia----i|бѫдет|5000136|| |10|6
волѣ|Nb|-s---fn--i|волѣ|5000136|| |10|6
твоѣ|Ps|2s---fn--i|твоѣ|5000136|| · |10|6
ѣко|G-|---------n|(ѣ)ко|5000136|| |10|6
на|R-|---------n|на|5000136|| |10|6
нбсі|Nb|-s---nl--i|н҃бсі|5000136|| |10|6
і|C-|---------n|ӣ|5000136|| |10|6
на|R-|---------n|на|5000136|| |10|6
земі|Nb|-s---fl--i|земі|5000136|| ·|10|6
хлѣбь|Nb|-s---ma--i|Хлѣбь|5000137| | |10|6
нашь|Ps|1s---ma--i|нашь|5000137|| |10|6
насѫштьнъі|A-|-s---mapwi|насѫщьнъі|5000137|| |10|6
даждъ|V-|2spma----i|даждъ|5000137|| |10|6
намъ|Pp|1p---pd--i|намъ|5000137|| |10|6
дьнес|V-|2p---pg--i|дьнес|5000137|| ·|10|6
і|C-|---------n|ӣ|5000138| | |10|6
оставі|V-|2spma----i|о̄стави|5000138|| |10|6
нам|Pp|1p---md--i|нам|5000138|| |10|6
длъгъі|Nb|-p---ma--i|длъгъі|5000138|| |10|6
нашѧ|Ps|1p---ma--i|нашѧ|5000138|| · |10|6
ѣко|G-|---------n|Ѣ̄ко|5000138|| |10|6
і|Df|---------n|ӣ|5000138|| |10|6
мъі|Pp|1p---pn--i|мъи|5000138|| |10|6
оставлѣемъ|V-|1ppia----i|о̄ставлѣемъ|5000138|| |10|6
длъжьнікомъ|Nb|-p---md--i|длъжьникомъ|5000138|| |10|6
нашімъ|Ps|1p---md--i|нашімъ|5000138|| ·|10|6
і|C-|---------n|Ӣ|5000139| | |10|6
не|Df|---------n|не|5000139|| |10|6
вьведі|V-|2spma----i|вьведі|5000139|| |10|6
насъ|Pp|1p---pg--i|насъ|5000139|| |10|6
въ|R-|---------n|въ|5000139|| |10|6
іскоушеніе|Nb|-s---na--i|ӣскѹшение̄|5000139|| · |10|6
нъ|C-|---------n|нъ|5000139|| |10|6
ізбаві|V-|2spma----i|ӣзбаві|5000139|| |10|6
нъі|Pp|1p---pa--i|нъи|5000139|| |10|6
от|R-|---------n|ѡт|5000139|| |10|6
лѫкавааго|A-|-s---mgpwi|лѫкаваа̄го|5000139|| · |10|6
ѣко|G-|---------n|Ѣ̄ко|5000139|| |10|6
твое|Ps|2s---nn--i|твое̄|5000139|| |10|6
есть|V-|3spia----i|е̄сть|5000139|| |10|6
црство|Nb|-s---nn--i|ц҃рство|5000139|| · |10|6
і|C-|---------n|ӣ|5000139|| |10|6
сіла|Nb|-s---fn--i|сіла|5000139|| |10|6
і|C-|---------n|ӣ|5000139|| |10|6
слав|Nb|-s---fn--i|слав|5000139|| |10|6
в|R-|---------n|в|5000139|| |10|6
вѣкъі|Nb|-p---ma--i|в̄̄ѣкъи|5000139|| |10|6
амін|I-|---------n|Амин|5000139|| ⁛ · —|10|6
аште|G-|---------n|А̄ще|5000140| | |10|6
отпоустіте|V-|2ppia----i|ѡтпѹстіте|5000140|| |10|6
члкмъ|Nb|-p---md--i|ч҃л҃кмъ|5000140|| |10|6
съгрѣшеніѣ|Nb|-p---na--i|съгрѣшениѣ̄|5000140|| |10|6
іх|Pp|3p---mg--i|ӣх|5000140|| · |10|6
отъпоустітъ|V-|3spia----i|Ѡ̄̄тъпѹститъ|5000140|| |10|6
і|C-|---------n|ӣ|5000140|| |10|6
вамъ|Pp|2p---pd--i|вамъ|5000140|| |10|6
оць|Nb|-s---mn--i|о҃҅ць|5000140|| |10|6
вашъ|Ps|2s---mn--i|вашъ|5000140|| |10|6
нбсънъі|A-|-s---mnpwi|н҃бсънъи|5000140|| ·|10|6
аште|G-|---------n|Аще|5000141| | |10|6
лі|Df|---------n|лі|5000141|| |10|6
не|Df|---------n|не|5000141|| |10|6
отъпоустіте|V-|2ppia----i|о̄тъпѹстіте|5000141|| |10|6
члкмъ|Nb|-p---md--i|ч҃л҃кмъ|5000141|| |10|6
съгрѣшеніі|Nb|-p---ng--i|съгрѣшениӣ|5000141|| |10|6
іхъ|Pp|3p---mg--i|ӣхъ|5000141|| · |10|6
ні|C-|---------n|ні|5000141|| |10|6
оць|Nb|-s---mn--i|о҃̄ць|5000141|| |10|6
вашъ|Ps|2s---mn--i|вашъ|5000141|| |10|6
нбснъі|Nb|-s---mnpwi|н҃бснъи|5000141|| · |10|6
отъпоустітъ|V-|3spia----i|о҅тъпѹститъ|5000141|| |10|6
вамъ|Pp|2p---pd--i|вамъ|5000141|| |10|6
съгрѣшеніі|Nb|-p---ng--i|съгрѣшеніӣ|5000141|| |10|6
вашіх|A-|-p---ngpwi|вашіх|5000141|| ·|10|6
егда|Dq|---------n|Е̄гда|5000142| | |10|6
же|Df|---------n|же|5000142|| |10|6
постіте|V-|2ppia----i|постите|5000142|| |10|6
сѧ|Pk|3s---qa--i|сѧ|5000142|| · |10|6
не|Df|---------n|Не|5000142|| |10|6
бѫдѣте|V-|2ppma----i|бѫдѣте|5000142|| |10|6
ѣко|G-|---------n|ѣ̄ко|5000142|| |10|6
оупокръіті|V-|--pna----i|ѹ̄покръіті|5000142|| |10|6
сѣтоуѭште|V-|-pppamn-si|сѣтѹѭ҅ще|5000142|| : |10|6
просмраждаѭтъ|V-|3ppia----i|просм̄раждаѭ̄тъ|5000142|| |10|6
бо|Df|---------n|бо|5000142|| |10|6
ліца|Nb|-p---na--i|ліца|5000142|| |10|6
своѣ|Pt|3p---na--i|своѣ|5000142|| · |10|6
да|G-|---------n|да|5000142|| |10|6
сѧбѫ|V-|3paia----i|Сѩбѫ|5000142|| |10|6
авілі|V-|-pspamn-si|а̄віли|5000142|| |10|6
чкомъ|Nb|-p---md--i|ч҃комъ|5000142|| |10|6
постѧште|V-|-pppamn-si|постѧще|5000142|| · |10|6
амін|I-|---------n|Амин|5000142|| |10|6
глѭ|V-|1spia----i|г҃лѭ|5000142|| |10|6
вам|Pp|2p---md--i|вам|5000142|| · |10|6
ѣко|G-|---------n|ѣ̄ко|5000142|| |10|6
въспріімѫтъ|V-|3ppia----i|въсприӣмѫтъ|5000142|| |10|6
мьздѫ|Nb|-s---fa--i|мьздѫ|5000142|| |10|6
своѭ|Pt|3s---fa--i|своѭ̄|5000142|| ·|10|6
тъі|Pp|2s---pn--i|Тъи|5000143| | |10|6
же|Df|---------n|же|5000143|| |10|6
постѧ|V-|-sppamn-si|постѧ|5000143|| |10|6
сѧ|Pk|3s---qa--i|сѧ|5000143|| |10|6
помажі|V-|2spma----i|помажи|5000143|| |10|6
главѫ|Nb|-s---fa--i|главѫ|5000143|| |10|6
своѭ|Pt|3s---fa--i|своѭ̄|5000143|| · |10|6
і|C-|---------n|ӣ|5000143|| |10|6
ліце|Nb|-s---na--i|ліце|5000143|| |10|6
свое|Pt|3s---na--i|свое̄|5000143|| |10|6
оумъіі|V-|2spma----i|ѹ̄мъіӣ|5000143|| ·|10|6
да|G-|---------n|да|5000144| | |10|6
не|Df|---------n|не|5000144|| |10|6
авіші|V-|2spia----i|а̄виші|5000144|| |10|6
сѧ|Pk|3s---qa--i|сѧ|5000144|| |10|6
члкмъ|Nb|-p---md--i|ч҃л҃кмъ|5000144|| |10|6
постѧ|V-|-sppamn-si|постѧ|5000144|| · |10|6
нъ|C-|---------n|нъ|5000144|| |10|6
оцоу|Nb|-s---md--i|о҃̄цю|5000144|| |10|6
твоемоу|Ps|2s---od--i|твое̄мѹ|5000144|| |10|6
іже|Pr|-s---mn--i|ꙇ̄же|5000144|| |10|6
естъ|V-|3spia----i|е̄стъ|5000144|| |10|6
въ|R-|---------n|въ|5000144|| |10|6
таінѣ|Nb|-s---fl--i|таи҅нѣ|5000144|| · |10|6
і|C-|---------n|ӣ|5000144|| |10|6
оць|Nb|-s---mn--i|о҃̄ць|5000144|| |10|6
твоі|Ps|2s---mn--i|твоӣ|5000144|| · |10|6
відѧі|V-|-sppamn-wi|відѧӣ|5000144|| |10|6
тѧ|Pp|2s---ma--i|тѧ|5000144|| |10|6
въ|R-|---------n|въ|5000144|| |10|6
таінѣ|Nb|-s---fl--i|таӣнѣ|5000144|| · |10|6
въздасть|V-|3saia----i|въздасть|5000144|| |10|6
тебѣ|Pp|2s---md--i|тебѣ|5000144|| |10|6
авѣ|Df|---------n|а̄вѣ|5000144|| ·|10|6
не|Df|---------n|Не|5000145| | |10|6
ськръіваіте|V-|2ppma----i|ськръіваӣте|5000145|| |10|6
себѣ|Pk|3s---md--i|себѣ|5000145|| |10|6
съкровіштъ|Nb|-p---ng--i|съкровиштъ|5000145|| |10|6
на|R-|---------n|на|5000145|| |10|6
земі|Nb|-s---fl--i|земи|5000145|| · |10|6
ідеже|Dq|---------n|и҅деже|5000145|| |10|6
чръвь|Nb|-s---mn--i|чръвь|5000145|| |10|6
і|C-|---------n|ӣ|5000145|| |10|6
тьлѣ|Nb|-s---fn--i|тьлѣ|5000145|| |10|6
тьліть|V-|3spia----i|тьліть|5000145|| · |10|6
ідеже|Dq|---------n|ӣдеже|5000145|| |10|6
татіе|Nb|-p---mn--i|татие̄|5000145|| |10|6
подъкопаваѭтъ|V-|3ppia----i|подъкопаваѭ̄тъ|5000145|| |10|6
і|C-|---------n|и|5000145||҅ |10|6
крадѫт|V-|3ppia----i|крадѫт|5000145|| ·|10|6
съкръіваіте|V-|2ppma----i|Съкръіваӣте|5000146| | |10|6
же|Df|---------n|же|5000146|| |10|6
себѣ|Pk|3s---pd--i|себѣ|5000146|| |10|6
съкровішта|Nb|-p---na--i|съкров(и)шта|5000146|| |10|6
на|R-|---------n|на|5000146|| |10|6
нбсі|Nb|-s---nl--i|н҃бси|5000146|| · |10|6
ідеже|Dq|---------n|ӣдеже|5000146|| |10|6
ні|C-|---------n|ни|5000146|| |10|6
чръвъ|Nb|-s---mn--i|чръвъ|5000146|| · |10|6
ні|C-|---------n|ни|5000146|| |10|6
тьлѣ|Nb|-s---fn--i|тьлѣ|5000146|| |10|6
тьлітъ|V-|3spia----i|тьлитъ|5000146|| · |10|6
ідеже|Dq|---------n|ӣдеже|5000146|| |10|6
татіе|Nb|-p---mn--i|татіе̄|5000146|| |10|6
не|Df|---------n|не|5000146|| |10|6
подъкопаваѭтъ|V-|3ppia----i|подъкопаваѭ̄тъ|5000146|| |10|6
ні|C-|---------n|ни|5000146|| |10|6
крадѫтъ|V-|3ppia----i|крадѫтъ|5000146|| ·|10|6
ідеже|Dq|---------n|Ӣдеже|5000147| | |10|6
бо|Df|---------n|бо|5000147|| |10|6
естъ|V-|3spia----i|е̄стъ|5000147|| |10|6
съкровіште|Nb|-s---nn--i|съкровіще|5000147|| |10|6
ваше|Ps|2s---nn--i|ваше|5000147|| · |10|6
тоу|Df|---------n|тѹ|5000147|| |10|6
і|C-|---------n|ӣ|5000147|| |10|6
срьдце|Nb|-s---nn--i|с҃рьдце|5000147|| |10|6
ваше|Ps|2s---nn--i|ваше|5000147|| ⁛ —|10|6
свѣтільнікь|Nb|-s---mn--i|Свѣтільнікь|5000148| | |10|6
тѣлоу|Nb|-s---nd--i|тѣлѹ|5000148|| |10|6
естъ|V-|3spia----i|е̄стъ|5000148|| |10|6
око|Nb|-s---nn--i|о҅ко|5000148|| · |10|6
аште|G-|---------n|а̄ще|5000148|| |10|6
оубо|Df|---------n|ѹ̄бо|5000148|| |10|6
бѫдетъ|V-|3sfia----i|бѫдетъ|5000148|| |10|6
око|Nb|-s---nn--i|око|5000148|| |10|6
твое|Ps|2s---nn--i|твое̄|5000148|| |10|6
просто|Df|-s---nnpsi|просто|5000148|| · |10|6
все|Px|-s---nn--i|все|5000148|| |10|6
тѣло|Nb|-s---nn--i|тѣло|5000148|| |10|6
твое|Ps|2s---nn--i|твое|5000148||҅ |10|6
свѣтъло|A-|-s---nnpsi|свѣтъло|5000148|| |10|6
бѫдетъ|V-|3sfia----i|бѫдетъ|5000148|| ·|10|6
аште|G-|---------n|а̄ще|5000149| | |10|6
лі|Du|---------n|лі|5000149|| |10|6
око|Nb|-s---nn--i|о̄ко|5000149|| |10|6
твое|Ps|2s---nn--i|твое̄|5000149|| |10|6
лѫкаво|A-|-s---nnpsi|лѫкаво|5000149|| |10|6
бѫдетъ|V-|3sfia----i|бѫдетъ|5000149|| · |10|6
вьсе|Px|-s---nn--i|вьсе|5000149|| |10|6
тѣло|Nb|-s---nn--i|тѣло|5000149|| |10|6
твое|Ps|2s---nn--i|твое̄|5000149|| |10|6
темно|Df|-s---nnpsi|темно̄|5000149|| |10|6
бѫдетъ|V-|3sfia----i|бѫдетъ|5000149|| · |10|6
аште|G-|---------n|А̄ще|5000149|| |10|6
оубо|Df|---------n|ѹ̄бо|5000149|| |10|6
свѣтъ|Nb|-s---mn--i|свѣтъ|5000149|| |10|6
іже|Pr|-s---mn--i|ꙇ̄же|5000149|| |10|6
въ|R-|---------n|въ|5000149|| |10|6
тебѣ|Pp|2s---pl--i|тебѣ|5000149|| |10|6
тъма|Nb|-s---fn--i|тъма|5000149|| |10|6
естъ|V-|3spia----i|е̄стъ|5000149|| · |10|6
то|Df|---------n|то|5000149|| |10|6
тьма|Nb|-d---fd--i|тьма|5000149|| |10|6
кольмі|Du|---------n|кольми|5000149|| ·|10|6
нікотоже|Px|-s---nn--i|Никотоже|5000150| | |10|6
бо|Df|---------n|бо|5000150|| |10|6
рабъ|Nb|-s---mn--i|рабъ|5000150|| |10|6
не|Df|---------n|не|5000150|| |10|6
можетъ|V-|3spia----i|можетъ|5000150|| |10|6
дьвѣма|Ma|-d---qd--i|дьвѣма|5000150|| |10|6
гдінома|Nb|-d---md--i|г҃дінома|5000150|| |10|6
работаті|V-|--pna----i|работаті|5000150|| · |10|6
любо|C-|---------n|любо|5000150|| |10|6
едіного|Ma|-s---mg--i|е̄діного|5000150|| |10|6
възненавідіт|V-|3spia----i|възненавідіт|5000150|| · |10|6
а|C-|---------n|а̄|5000150|| |10|6
дроугааго|A-|-s---mgpwi|дрѹгаа̄го|5000150|| |10|6
възлюбітъ|V-|3spia----i|възлюбітъ|5000150|| · |10|6
лі|Du|---------n|ли|5000150|| |10|6
едіного|Ma|-s---mg--i|е̄діного|5000150|| |10|6
дръжіт|V-|3spia----i|дръжіт|5000150|| |10|6
сѧ|Pk|3s---qa--i|с̄ѧ|5000150|| · |10|6
а|C-|---------n|а̄|5000150|| |10|6
о|R-|---------n|о̄|5000150|| |10|6
дроузѣамъ|Nb|-p---fd--i|дрѹѕѣа̄мъ|5000150|| |10|6
не|Df|---------n|не|5000150|| |10|6
брѣшті|V-|--pna----i|брѣщи|5000150|| |10|6
вьчьнетъ|V-|3spia----i|вьчьнетъ|5000150|| · |10|6
не|Df|---------n|Не|5000150|| |10|6
можете|V-|2ppia----i|мо(же)те|5000150|| |10|6
боу|Nb|-s---md--i|б҃ѹ|5000150|| |10|6
работаті|V-|--pna----i|работаті|5000150|| |10|6
і|C-|---------n|ӣ|5000150|| |10|6
мамонѣ|Nb|-s---fd--i|мамонѣ|5000150|| ·|10|6
сего|Pd|-s---ng--i|Сего|5000151| | |10|6
раді|R-|---------n|раді|5000151|| |10|6
глѭ|V-|1spia----i|г҃лѭ|5000151|| |10|6
вамъ|Pp|2p---qd--i|вамъ|5000151|| · |10|6
не|Df|---------n|Не|5000151|| |10|6
пьцѣте|V-|2ppma----i|пьцѣте|5000151|| |10|6
сѧ|Pk|3s---qa--i|сѧ|5000151|| |10|6
дшеѭ|Nb|-s---fi--i|д҃шеѭ̄|5000151|| |10|6
дшеѭ|Nb|-s---fi--i|д҃шеѭ̄|5000151|| |10|6
вашеѭ|Ps|2s---fi--i|вашеѭ̄|5000151|| · |10|6
чьто|Pi|-s---na--i|чьто|5000151|| |10|6
ѣсте|V-|2ppia----i|ѣ̄сте|5000151|| |10|6
лі|Du|---------n|ли|5000151|| |10|6
что|Pi|-s---na--i|чт̄о|5000151|| |10|6
піете|V-|2ppia----i|піе̄те|5000151|| · |10|6
ні|C-|---------n|ні|5000151|| |10|6
